"Date","Price","Open","High","Low","Vol.","Change %"
"08/28/2014","333.86","333.86","333.86","333.86","","-0.35%"
"08/27/2014","335.02","335.02","335.02","335.02","","0.50%"
"08/26/2014","333.34","333.34","333.34","333.34","","-0.15%"
"08/25/2014","333.85","333.85","333.85","333.85","","0.07%"
"08/22/2014","333.60","333.60","333.60","333.60","","0.00%"
"08/21/2014","333.59","333.59","333.59","333.59","","0.12%"
"08/20/2014","333.19","333.19","333.19","333.19","","0.25%"
"08/19/2014","332.36","332.36","332.36","332.36","","0.22%"
"08/18/2014","331.64","331.64","331.64","331.64","","-0.26%"
"08/15/2014","332.50","332.50","332.50","332.50","","0.26%"
"08/14/2014","331.63","331.63","331.63","331.63","","-0.20%"
"08/13/2014","332.28","332.28","332.28","332.28","","-0.02%"
"08/12/2014","332.35","332.35","332.35","332.35","","-0.09%"
"08/11/2014","332.65","332.65","332.65","332.65","","0.56%"
"08/10/2014","330.80","330.80","330.80","330.80","","0.00%"
"08/08/2014","330.80","330.80","330.80","330.80","","-0.84%"
"08/07/2014","333.61","333.61","333.61","333.61","","-0.15%"
"08/06/2014","334.11","334.11","334.11","334.11","","-0.21%"
"08/05/2014","334.80","334.80","334.80","334.80","","0.40%"
"08/04/2014","333.45","333.45","333.45","333.45","","-0.94%"
"08/02/2014","336.63","336.63","336.63","336.63","","0.00%"
"08/01/2014","336.63","336.63","336.63","336.63","","-0.96%"
"07/31/2014","339.90","339.90","339.90","339.90","","0.56%"
"07/30/2014","338.02","338.02","338.02","338.02","","0.00%"
"07/29/2014","338.03","338.03","338.03","338.03","","0.10%"
"07/28/2014","337.68","337.68","337.68","337.68","","0.00%"
"07/27/2014","337.68","337.68","337.68","337.68","","0.00%"
"07/25/2014","337.68","337.68","337.68","337.68","","-0.07%"
"07/24/2014","337.90","337.90","337.90","337.90","","0.33%"
"07/23/2014","336.78","336.78","336.78","336.78","","0.83%"
"07/22/2014","334.01","334.01","334.01","334.01","","0.14%"
"07/21/2014","333.53","333.53","333.53","333.53","","0.12%"
"07/20/2014","333.14","333.14","333.14","333.14","","0.00%"
"07/18/2014","333.14","333.14","333.14","333.14","","0.16%"
"07/17/2014","332.62","332.62","332.62","332.62","","-0.01%"
"07/16/2014","332.64","332.64","332.64","332.64","","0.38%"
"07/15/2014","331.38","331.38","331.38","331.38","","0.22%"
"07/14/2014","330.65","330.65","330.65","330.65","","0.02%"
"07/12/2014","330.60","330.60","330.60","330.60","","0.00%"
"07/11/2014","330.60","330.60","330.60","330.60","","0.81%"
"07/10/2014","327.93","327.93","327.93","327.93","","-0.15%"
"07/09/2014","328.42","328.42","328.42","328.42","","-0.26%"
"07/08/2014","329.29","329.29","329.29","329.29","","-0.29%"
"07/07/2014","330.26","330.26","330.26","330.26","","0.40%"
"07/04/2014","328.94","328.94","328.94","328.94","","0.13%"
"07/03/2014","328.50","328.50","328.50","328.50","","0.30%"
"07/02/2014","327.52","327.52","327.52","327.52","","0.62%"
"07/01/2014","325.51","325.51","325.51","325.51","","-0.50%"
"06/30/2014","327.14","327.14","327.14","327.14","","-0.35%"
"06/27/2014","328.30","328.30","328.30","328.30","","-0.13%"
"06/26/2014","328.72","328.72","328.72","328.72","","0.41%"
"06/25/2014","327.37","327.37","327.37","327.37","","-0.04%"
"06/24/2014","327.50","327.50","327.50","327.50","","0.18%"
"06/23/2014","326.92","326.92","326.92","326.92","","-0.02%"
"06/20/2014","326.99","326.99","326.99","326.99","","-0.30%"
"06/19/2014","327.96","327.96","327.96","327.96","","-0.19%"
"06/18/2014","328.57","328.57","328.57","328.57","","0.14%"
"06/17/2014","328.10","328.10","328.10","328.10","","-0.40%"
"06/16/2014","329.41","329.41","329.41","329.41","","-0.13%"
"06/13/2014","329.85","329.85","329.85","329.85","","-0.09%"
"06/12/2014","330.16","330.16","330.16","330.16","","0.08%"
"06/11/2014","329.91","329.91","329.91","329.91","","-0.12%"
"06/10/2014","330.29","330.29","330.29","330.29","","-0.27%"
"06/09/2014","331.17","331.17","331.17","331.17","","0.15%"
"06/06/2014","330.66","330.66","330.66","330.66","","0.56%"
"06/05/2014","328.82","328.82","328.82","328.82","","0.11%"
"06/04/2014","328.47","328.47","328.47","328.47","","-0.22%"
"06/03/2014","329.19","329.19","329.19","329.19","","-0.14%"
"06/02/2014","329.64","329.64","329.64","329.64","","0.13%"
"05/30/2014","329.20","329.20","329.20","329.20","","-0.38%"
"05/29/2014","330.44","330.44","330.44","330.44","","1.01%"
"05/28/2014","327.14","327.14","327.14","327.14","","-0.10%"
"05/27/2014","327.46","327.46","327.46","327.46","","-0.25%"
"05/26/2014","328.29","328.29","328.29","328.29","","0.09%"
"05/25/2014","328.00","328.00","328.00","328.00","","0.00%"
"05/23/2014","328.00","328.00","328.00","328.00","","0.22%"
"05/22/2014","327.29","327.29","327.29","327.29","","0.01%"
"05/21/2014","327.25","327.25","327.25","327.25","","0.02%"
"05/20/2014","327.19","327.19","327.19","327.19","","0.15%"
"05/19/2014","326.69","326.69","326.69","326.69","","0.18%"
"05/16/2014","326.10","326.10","326.10","326.10","","-0.30%"
"05/15/2014","327.08","327.08","327.08","327.08","","0.34%"
"05/14/2014","325.97","325.97","325.97","325.97","","1.06%"
"05/13/2014","322.55","322.55","322.55","322.55","","0.00%"
"05/12/2014","322.55","322.55","322.55","322.55","","-0.76%"
"05/09/2014","325.03","325.03","325.03","325.03","","0.00%"
"05/08/2014","325.02","325.02","325.02","325.02","","0.53%"
"05/07/2014","323.31","323.31","323.31","323.31","","-0.24%"
"05/06/2014","324.10","324.10","324.10","324.10","","0.10%"
"05/05/2014","323.79","323.79","323.79","323.79","","-0.39%"
"05/02/2014","325.07","325.07","325.07","325.07","","0.02%"
"05/01/2014","325.02","325.02","325.02","325.02","","-0.01%"
"04/30/2014","325.04","325.04","325.04","325.04","","0.79%"
"04/29/2014","322.48","322.48","322.48","322.48","","-0.29%"
"04/28/2014","323.41","323.41","323.41","323.41","","-0.71%"
"04/25/2014","325.71","325.71","325.71","325.71","","-0.57%"
"04/24/2014","327.59","327.59","327.59","327.59","","0.92%"
"04/23/2014","324.60","324.60","324.60","324.60","","-0.61%"
"04/22/2014","326.60","326.60","326.60","326.60","","0.73%"
"04/21/2014","324.24","324.24","324.24","324.24","","-0.05%"
"04/18/2014","324.41","324.41","324.41","324.41","","0.00%"
"04/17/2014","324.41","324.41","324.41","324.41","","0.15%"
"04/16/2014","323.91","323.91","323.91","323.91","","0.25%"
"04/15/2014","323.10","323.10","323.10","323.10","","1.07%"
"04/14/2014","319.69","319.69","319.69","319.69","","0.25%"
"04/11/2014","318.88","318.88","318.88","318.88","","-0.38%"
"04/10/2014","320.10","320.10","320.10","320.10","","0.15%"
"04/09/2014","319.62","319.62","319.62","319.62","","0.06%"
"04/08/2014","319.44","319.44","319.44","319.44","","0.52%"
"04/07/2014","317.80","317.80","317.80","317.80","","-0.58%"
"04/04/2014","319.67","319.67","319.67","319.67","","-0.05%"
"04/03/2014","319.82","319.82","319.82","319.82","","0.92%"
"04/02/2014","316.90","316.90","316.90","316.90","","0.12%"
"04/01/2014","316.51","316.51","316.51","316.51","","0.18%"
"03/31/2014","315.94","315.94","315.94","315.94","","0.42%"
"03/28/2014","314.61","314.61","314.61","314.61","","0.28%"
"03/27/2014","313.72","313.72","313.72","313.72","","0.40%"
"03/26/2014","312.47","312.47","312.47","312.47","","1.15%"
"03/25/2014","308.93","308.93","308.93","308.93","","-0.15%"
"03/24/2014","309.40","309.40","309.40","309.40","","0.88%"
"03/21/2014","306.71","306.71","306.71","306.71","","1.07%"
"03/20/2014","303.47","303.47","303.47","303.47","","-0.74%"
"03/19/2014","305.73","305.73","305.73","305.73","","-0.25%"
"03/18/2014","306.50","306.50","306.50","306.50","","-0.12%"
"03/17/2014","306.88","306.88","306.88","306.88","","0.42%"
"03/14/2014","305.59","305.59","305.59","305.59","","-0.27%"
"03/13/2014","306.42","306.42","306.42","306.42","","-0.44%"
"03/12/2014","307.77","307.77","307.77","307.77","","-0.86%"
"03/11/2014","310.45","310.45","310.45","310.45","","0.11%"
"03/10/2014","310.12","310.12","310.12","310.12","","-0.40%"
"03/09/2014","311.38","311.38","311.38","311.38","","0.00%"
"03/07/2014","311.38","311.38","311.38","311.38","","-0.01%"
"03/06/2014","311.40","311.40","311.40","311.40","","0.78%"
"03/05/2014","308.99","308.99","308.99","308.99","","-0.08%"
"03/04/2014","309.23","309.23","309.23","309.23","","0.38%"
"03/03/2014","308.05","308.05","308.05","308.05","","-0.81%"
"02/28/2014","310.57","310.57","310.57","310.57","","-0.12%"
"02/27/2014","310.93","310.93","310.93","310.93","","0.31%"
"02/26/2014","309.97","309.97","309.97","309.97","","-0.50%"
"02/25/2014","311.52","311.52","311.52","311.52","","0.10%"
"02/24/2014","311.20","311.20","311.20","311.20","","0.18%"
"02/21/2014","310.63","310.63","310.63","310.63","","0.27%"
"02/20/2014","309.79","309.79","309.79","309.79","","-0.01%"
"02/19/2014","309.82","309.82","309.82","309.82","","0.42%"
"02/18/2014","308.52","308.52","308.52","308.52","","0.01%"
"02/17/2014","308.48","308.48","308.48","308.48","","0.95%"
"02/14/2014","305.57","305.57","305.57","305.57","","0.04%"
"02/13/2014","305.45","305.45","305.45","305.45","","0.10%"
"02/12/2014","305.16","305.16","305.16","305.16","","0.06%"
"02/11/2014","304.97","304.97","304.97","304.97","","0.42%"
"02/10/2014","303.68","303.68","303.68","303.68","","0.20%"
"02/07/2014","303.06","303.06","303.06","303.06","","0.84%"
"02/06/2014","300.55","300.55","300.55","300.55","","0.95%"
"02/05/2014","297.73","297.73","297.73","297.73","","-0.10%"
"02/04/2014","298.02","298.02","298.02","298.02","","-0.93%"
"02/03/2014","300.83","300.83","300.83","300.83","","-0.93%"
"01/31/2014","303.66","303.66","303.66","303.66","","0.01%"
"01/30/2014","303.64","303.64","303.64","303.64","","-0.82%"
"01/29/2014","306.14","306.14","306.14","306.14","","-0.44%"
"01/28/2014","307.50","307.50","307.50","307.50","","0.52%"
"01/27/2014","305.92","305.92","305.92","305.92","","-0.80%"
"01/24/2014","308.40","308.40","308.40","308.40","","-0.76%"
"01/23/2014","310.77","310.77","310.77","310.77","","-1.02%"
"01/22/2014","313.98","313.98","313.98","313.98","","0.19%"
"01/21/2014","313.37","313.37","313.37","313.37","","0.03%"
"01/20/2014","313.29","313.29","313.29","313.29","","-0.39%"
"01/17/2014","314.52","314.52","314.52","314.52","","-0.03%"
"01/16/2014","314.61","314.61","314.61","314.61","","-0.13%"
"01/15/2014","315.02","315.02","315.02","315.02","","0.35%"
"01/14/2014","313.93","313.93","313.93","313.93","","-0.54%"
"01/13/2014","315.65","315.65","315.65","315.65","","-0.29%"
"01/10/2014","316.58","316.58","316.58","316.58","","-0.10%"
"01/09/2014","316.89","316.89","316.89","316.89","","-0.21%"
"01/08/2014","317.57","317.57","317.57","317.57","","0.89%"
"01/07/2014","314.77","314.77","314.77","314.77","","-0.29%"
"01/06/2014","315.69","315.69","315.69","315.69","","-0.21%"
"01/03/2014","316.34","316.34","316.34","316.34","","-1.37%"
"01/02/2014","320.75","320.75","320.75","320.75","","-0.04%"
"12/31/2013","320.89","320.89","320.89","320.89","","0.50%"
"12/30/2013","319.29","319.29","319.29","319.29","","-0.05%"
"12/27/2013","319.44","319.44","319.44","319.44","","0.47%"
"12/26/2013","317.95","317.95","317.95","317.95","","0.24%"
"12/25/2013","317.19","317.19","317.19","317.19","","0.00%"
"12/24/2013","317.19","317.19","317.19","317.19","","0.50%"
"12/23/2013","315.60","315.60","315.60","315.60","","0.68%"
"12/20/2013","313.47","313.47","313.47","313.47","","0.93%"
"12/19/2013","310.59","310.59","310.59","310.59","","0.05%"
"12/18/2013","310.42","310.42","310.42","310.42","","-0.27%"
"12/17/2013","311.27","311.27","311.27","311.27","","0.46%"
"12/16/2013","309.83","309.83","309.83","309.83","","-0.39%"
"12/14/2013","311.05","311.05","311.05","311.05","","0.00%"
"12/13/2013","311.05","311.05","311.05","311.05","","0.06%"
"12/12/2013","310.86","310.86","310.86","310.86","","0.21%"
"12/11/2013","310.22","310.22","310.22","310.22","","-0.82%"
"12/10/2013","312.79","312.79","312.79","312.79","","-0.98%"
"12/09/2013","315.88","315.88","315.88","315.88","","0.03%"
"12/06/2013","315.79","315.79","315.79","315.79","","-0.23%"
"12/05/2013","316.53","316.53","316.53","316.53","","-1.24%"
"12/04/2013","320.49","320.49","320.49","320.49","","-0.78%"
"12/03/2013","323.00","323.00","323.00","323.00","","-0.42%"
"12/02/2013","324.35","324.35","324.35","324.35","","0.19%"
"11/29/2013","323.73","323.73","323.73","323.73","","-0.32%"
"11/28/2013","324.78","324.78","324.78","324.78","","0.41%"
"11/27/2013","323.46","323.46","323.46","323.46","","0.01%"
"11/26/2013","323.43","323.43","323.43","323.43","","-0.03%"
"11/25/2013","323.53","323.53","323.53","323.53","","0.28%"
"11/22/2013","322.63","322.63","322.63","322.63","","0.20%"
"11/21/2013","321.99","321.99","321.99","321.99","","-0.45%"
"11/20/2013","323.46","323.46","323.46","323.46","","-0.21%"
"11/19/2013","324.15","324.15","324.15","324.15","","-0.39%"
"11/18/2013","325.42","325.42","325.42","325.42","","0.07%"
"11/15/2013","325.18","325.18","325.18","325.18","","0.39%"
"11/14/2013","323.93","323.93","323.93","323.93","","0.71%"
"11/13/2013","321.65","321.65","321.65","321.65","","-0.42%"
"11/12/2013","323.01","323.01","323.01","323.01","","-0.22%"
"11/11/2013","323.71","323.71","323.71","323.71","","0.10%"
"11/08/2013","323.39","323.39","323.39","323.39","","-0.63%"
"11/07/2013","325.43","325.43","325.43","325.43","","-0.11%"
"11/06/2013","325.79","325.79","325.79","325.79","","0.17%"
"11/05/2013","325.23","325.23","325.23","325.23","","0.07%"
"11/04/2013","325.01","325.01","325.01","325.01","","0.04%"
"11/01/2013","324.89","324.89","324.89","324.89","","-0.40%"
"10/31/2013","326.20","326.20","326.20","326.20","","-0.63%"
"10/30/2013","328.27","328.27","328.27","328.27","","0.77%"
"10/29/2013","325.75","325.75","325.75","325.75","","0.18%"
"10/28/2013","325.17","325.17","325.17","325.17","","0.07%"
"10/25/2013","324.94","324.94","324.94","324.94","","-0.49%"
"10/24/2013","326.55","326.55","326.55","326.55","","0.52%"
"10/23/2013","324.85","324.85","324.85","324.85","","-0.21%"
"10/22/2013","325.52","325.52","325.52","325.52","","0.41%"
"10/21/2013","324.18","324.18","324.18","324.18","","0.26%"
"10/18/2013","323.34","323.34","323.34","323.34","","0.37%"
"10/17/2013","322.16","322.16","322.16","322.16","","0.31%"
"10/16/2013","321.15","321.15","321.15","321.15","","0.45%"
"10/15/2013","319.70","319.70","319.70","319.70","","0.00%"
"10/14/2013","319.71","319.71","319.71","319.71","","-0.30%"
"10/11/2013","320.68","320.68","320.68","320.68","","0.30%"
"10/10/2013","319.73","319.73","319.73","319.73","","0.45%"
"10/09/2013","318.31","318.31","318.31","318.31","","0.19%"
"10/08/2013","317.71","317.71","317.71","317.71","","0.34%"
"10/07/2013","316.62","316.62","316.62","316.62","","-0.06%"
"10/04/2013","316.82","316.82","316.82","316.82","","-0.18%"
"10/03/2013","317.38","317.38","317.38","317.38","","-0.13%"
"10/02/2013","317.78","317.78","317.78","317.78","","-0.68%"
"10/01/2013","319.96","319.96","319.96","319.96","","0.43%"
"09/30/2013","318.59","318.59","318.59","318.59","","-1.32%"
"09/27/2013","322.86","322.86","322.86","322.86","","0.28%"
"09/26/2013","321.95","321.95","321.95","321.95","","-0.27%"
"09/25/2013","322.81","322.81","322.81","322.81","","0.11%"
"09/24/2013","322.45","322.45","322.45","322.45","","-0.16%"
"09/23/2013","322.96","322.96","322.96","322.96","","-0.44%"
"09/20/2013","324.40","324.40","324.40","324.40","","-0.26%"
"09/19/2013","325.23","325.23","325.23","325.23","","1.42%"
"09/18/2013","320.67","320.67","320.67","320.67","","0.27%"
"09/17/2013","319.81","319.81","319.81","319.81","","0.00%"
"09/16/2013","319.82","319.82","319.82","319.82","","1.76%"
"09/13/2013","314.30","314.30","314.30","314.30","","-0.02%"
"09/12/2013","314.36","314.36","314.36","314.36","","0.61%"
"09/11/2013","312.46","312.46","312.46","312.46","","0.10%"
"09/10/2013","312.14","312.14","312.14","312.14","","0.64%"
"09/09/2013","310.14","310.14","310.14","310.14","","1.26%"
"09/06/2013","306.27","306.27","306.27","306.27","","0.38%"
"09/05/2013","305.10","305.10","305.10","305.10","","0.79%"
"09/04/2013","302.71","302.71","302.71","302.71","","-1.37%"
"09/03/2013","306.91","306.91","306.91","306.91","","-0.07%"
"09/02/2013","307.14","307.14","307.14","307.14","","0.95%"
"08/30/2013","304.24","304.24","304.24","304.24","","-0.13%"
"08/29/2013","304.65","304.65","304.65","304.65","","0.62%"
"08/28/2013","302.76","302.76","302.76","302.76","","-0.77%"
"08/27/2013","305.11","305.11","305.11","305.11","","-1.22%"
"08/26/2013","308.87","308.87","308.87","308.87","","0.03%"
"08/23/2013","308.79","308.79","308.79","308.79","","0.04%"
"08/22/2013","308.68","308.68","308.68","308.68","","-0.85%"
"08/21/2013","311.32","311.32","311.32","311.32","","-0.73%"
"08/20/2013","313.60","313.60","313.60","313.60","","-1.50%"
"08/19/2013","318.38","318.38","318.38","318.38","","-0.51%"
"08/16/2013","320.00","320.00","320.00","320.00","","-0.72%"
"08/15/2013","322.33","322.33","322.33","322.33","","-0.86%"
"08/14/2013","325.12","325.12","325.12","325.12","","-0.08%"
"08/13/2013","325.37","325.37","325.37","325.37","","0.35%"
"08/12/2013","324.24","324.24","324.24","324.24","","-0.06%"
"08/09/2013","324.45","324.45","324.45","324.45","","0.00%"
"08/08/2013","324.46","324.46","324.46","324.46","","-0.01%"
"08/07/2013","324.49","324.49","324.49","324.49","","0.20%"
"08/06/2013","323.85","323.85","323.85","323.85","","-0.76%"
"08/05/2013","326.33","326.33","326.33","326.33","","-0.39%"
"08/02/2013","327.61","327.61","327.61","327.61","","0.32%"
"08/01/2013","326.56","326.56","326.56","326.56","","0.90%"
"07/31/2013","323.64","323.64","323.64","323.64","","-0.57%"
"07/30/2013","325.50","325.50","325.50","325.50","","0.20%"
"07/29/2013","324.86","324.86","324.86","324.86","","-0.25%"
"07/26/2013","325.67","325.67","325.67","325.67","","0.34%"
"07/25/2013","324.57","324.57","324.57","324.57","","-1.04%"
"07/24/2013","327.99","327.99","327.99","327.99","","0.71%"
"07/23/2013","325.67","325.67","325.67","325.67","","0.79%"
"07/22/2013","323.11","323.11","323.11","323.11","","0.82%"
"07/19/2013","320.47","320.47","320.47","320.47","","-0.24%"
"07/18/2013","321.24","321.24","321.24","321.24","","0.44%"
"07/17/2013","319.84","319.84","319.84","319.84","","-0.46%"
"07/16/2013","321.31","321.31","321.31","321.31","","-0.16%"
"07/15/2013","321.82","321.82","321.82","321.82","","0.19%"
"07/12/2013","321.20","321.20","321.20","321.20","","-0.53%"
"07/11/2013","322.92","322.92","322.92","322.92","","2.28%"
"07/10/2013","315.73","315.73","315.73","315.73","","0.68%"
"07/09/2013","313.59","313.59","313.59","313.59","","0.75%"
"07/08/2013","311.27","311.27","311.27","311.27","","-0.71%"
"07/05/2013","313.49","313.49","313.49","313.49","","0.79%"
"07/04/2013","311.03","311.03","311.03","311.03","","0.66%"
"07/03/2013","308.98","308.98","308.98","308.98","","-1.54%"
"07/02/2013","313.80","313.80","313.80","313.80","","1.22%"
"07/01/2013","310.02","310.02","310.02","310.02","","-0.60%"
"06/28/2013","311.89","311.89","311.89","311.89","","1.01%"
"06/27/2013","308.77","308.77","308.77","308.77","","0.22%"
"06/26/2013","308.10","308.10","308.10","308.10","","0.70%"
"06/25/2013","305.95","305.95","305.95","305.95","","1.06%"
"06/24/2013","302.74","302.74","302.74","302.74","","-1.98%"
"06/21/2013","308.84","308.84","308.84","308.84","","-0.26%"
"06/20/2013","309.64","309.64","309.64","309.64","","-2.59%"
"06/19/2013","317.87","317.87","317.87","317.87","","-0.45%"
"06/18/2013","319.31","319.31","319.31","319.31","","1.44%"
"06/17/2013","314.78","314.78","314.78","314.78","","0.31%"
"06/14/2013","313.81","313.81","313.81","313.81","","1.33%"
"06/13/2013","309.70","309.70","309.70","309.70","","-0.69%"
"06/12/2013","311.85","311.85","311.85","311.85","","-1.03%"
"06/11/2013","315.08","315.08","315.08","315.08","","-0.56%"
"06/10/2013","316.85","316.85","316.85","316.85","","0.29%"
"06/07/2013","315.93","315.93","315.93","315.93","","-0.26%"
"06/06/2013","316.76","316.76","316.76","316.76","","-1.64%"
"06/05/2013","322.03","322.03","322.03","322.03","","-1.32%"
"06/04/2013","326.33","326.33","326.33","326.33","","0.56%"
"06/03/2013","324.50","324.50","324.50","324.50","","-0.54%"
"05/31/2013","326.25","326.25","326.25","326.25","","-0.81%"
"05/30/2013","328.91","328.91","328.91","328.91","","-0.99%"
"05/29/2013","332.20","332.20","332.20","332.20","","-1.28%"
"05/28/2013","336.50","336.50","336.50","336.50","","0.28%"
"05/27/2013","335.57","335.57","335.57","335.57","","-0.04%"
"05/24/2013","335.71","335.71","335.71","335.71","","0.00%"
"05/23/2013","335.71","335.71","335.71","335.71","","-2.16%"
"05/22/2013","343.13","343.13","343.13","343.13","","0.33%"
"05/21/2013","341.99","341.99","341.99","341.99","","-0.47%"
"05/20/2013","343.62","343.62","343.62","343.62","","0.32%"
"05/17/2013","342.51","342.51","342.51","342.51","","0.07%"
"05/16/2013","342.26","342.26","342.26","342.26","","-0.08%"
"05/15/2013","342.53","342.53","342.53","342.53","","0.08%"
"05/14/2013","342.26","342.26","342.26","342.26","","0.29%"
"05/13/2013","341.27","341.27","341.27","341.27","","-0.46%"
"05/10/2013","342.84","342.84","342.84","342.84","","0.24%"
"05/09/2013","342.03","342.03","342.03","342.03","","0.52%"
"05/08/2013","340.25","340.25","340.25","340.25","","0.75%"
"05/07/2013","337.72","337.72","337.72","337.72","","0.40%"
"05/03/2013","336.36","336.36","336.36","336.36","","-1.09%"
"05/02/2013","340.07","340.07","340.07","340.07","","0.77%"
"05/01/2013","337.48","337.48","337.48","337.48","","0.00%"
"04/30/2013","337.47","337.47","337.47","337.47","","0.28%"
"04/29/2013","336.54","336.54","336.54","336.54","","0.47%"
"04/26/2013","334.97","334.97","334.97","334.97","","0.36%"
"04/25/2013","333.77","333.77","333.77","333.77","","0.84%"
"04/24/2013","330.98","330.98","330.98","330.98","","1.41%"
"04/23/2013","326.39","326.39","326.39","326.39","","-0.86%"
"04/22/2013","329.23","329.23","329.23","329.23","","-0.05%"
"04/19/2013","329.41","329.41","329.41","329.41","","0.11%"
"04/18/2013","329.06","329.06","329.06","329.06","","0.37%"
"04/17/2013","327.86","327.86","327.86","327.86","","-0.04%"
"04/16/2013","327.99","327.99","327.99","327.99","","0.09%"
"04/15/2013","327.71","327.71","327.71","327.71","","-0.43%"
"04/12/2013","329.11","329.11","329.11","329.11","","-0.32%"
"04/11/2013","330.16","330.16","330.16","330.16","","0.35%"
"04/10/2013","329.00","329.00","329.00","329.00","","0.05%"
"04/09/2013","328.85","328.85","328.85","328.85","","0.51%"
"04/08/2013","327.18","327.18","327.18","327.18","","-0.34%"
"04/05/2013","328.29","328.29","328.29","328.29","","-0.28%"
"04/04/2013","329.20","329.20","329.20","329.20","","-0.31%"
"04/03/2013","330.21","330.21","330.21","330.21","","0.26%"
"04/02/2013","329.36","329.36","329.36","329.36","","0.30%"
"04/01/2013","328.37","328.37","328.37","328.37","","-0.21%"
"03/28/2013","329.05","329.05","329.05","329.05","","-0.18%"
"03/27/2013","329.65","329.65","329.65","329.65","","0.80%"
"03/26/2013","327.03","327.03","327.03","327.03","","0.47%"
"03/25/2013","325.51","325.51","325.51","325.51","","0.39%"
"03/22/2013","324.24","324.24","324.24","324.24","","-0.26%"
"03/21/2013","325.08","325.08","325.08","325.08","","0.72%"
"03/20/2013","322.75","322.75","322.75","322.75","","-0.59%"
"03/19/2013","324.66","324.66","324.66","324.66","","0.32%"
"03/18/2013","323.61","323.61","323.61","323.61","","-0.78%"
"03/15/2013","326.16","326.16","326.16","326.16","","-0.04%"
"03/14/2013","326.29","326.29","326.29","326.29","","0.05%"
"03/13/2013","326.13","326.13","326.13","326.13","","-0.30%"
"03/12/2013","327.10","327.10","327.10","327.10","","0.51%"
"03/11/2013","325.45","325.45","325.45","325.45","","-0.03%"
"03/08/2013","325.54","325.54","325.54","325.54","","-0.34%"
"03/07/2013","326.66","326.66","326.66","326.66","","0.04%"
"03/06/2013","326.54","326.54","326.54","326.54","","1.14%"
"03/05/2013","322.86","322.86","322.86","322.86","","0.64%"
"03/04/2013","320.81","320.81","320.81","320.81","","-1.01%"
"03/01/2013","324.09","324.09","324.09","324.09","","-0.26%"
"02/28/2013","324.95","324.95","324.95","324.95","","0.43%"
"02/27/2013","323.55","323.55","323.55","323.55","","0.10%"
"02/26/2013","323.23","323.23","323.23","323.23","","-1.05%"
"02/25/2013","326.65","326.65","326.65","326.65","","-0.06%"
"02/22/2013","326.83","326.83","326.83","326.83","","-0.13%"
"02/21/2013","327.25","327.25","327.25","327.25","","-0.69%"
"02/20/2013","329.53","329.53","329.53","329.53","","0.47%"
"02/19/2013","327.98","327.98","327.98","327.98","","0.32%"
"02/18/2013","326.92","326.92","326.92","326.92","","0.10%"
"02/15/2013","326.59","326.59","326.59","326.59","","-0.17%"
"02/14/2013","327.13","327.13","327.13","327.13","","-0.34%"
"02/13/2013","328.25","328.25","328.25","328.25","","0.81%"
"02/12/2013","325.62","325.62","325.62","325.62","","0.00%"
"02/11/2013","325.62","325.62","325.62","325.62","","0.00%"
"02/08/2013","325.61","325.61","325.61","325.61","","0.34%"
"02/07/2013","324.52","324.52","324.52","324.52","","-0.39%"
"02/06/2013","325.80","325.80","325.80","325.80","","0.11%"
"02/05/2013","325.45","325.45","325.45","325.45","","-0.55%"
"02/04/2013","327.26","327.26","327.26","327.26","","0.28%"
"02/01/2013","326.33","326.33","326.33","326.33","","0.23%"
"01/31/2013","325.58","325.58","325.58","325.58","","-0.01%"
"01/30/2013","325.62","325.62","325.62","325.62","","0.70%"
"01/29/2013","323.36","323.36","323.36","323.36","","-0.11%"
"01/28/2013","323.73","323.73","323.73","323.73","","0.18%"
"01/25/2013","323.16","323.16","323.16","323.16","","0.43%"
"01/24/2013","321.79","321.79","321.79","321.79","","0.38%"
"01/23/2013","320.56","320.56","320.56","320.56","","0.22%"
"01/22/2013","319.86","319.86","319.86","319.86","","-0.29%"
"01/21/2013","320.80","320.80","320.80","320.80","","0.17%"
"01/18/2013","320.25","320.25","320.25","320.25","","0.45%"
"01/17/2013","318.81","318.81","318.81","318.81","","-0.29%"
"01/16/2013","319.73","319.73","319.73","319.73","","0.36%"
"01/15/2013","318.58","318.58","318.58","318.58","","-0.30%"
"01/14/2013","319.53","319.53","319.53","319.53","","-0.80%"
"01/11/2013","322.12","322.12","322.12","322.12","","-0.22%"
"01/10/2013","322.84","322.84","322.84","322.84","","0.49%"
"01/09/2013","321.25","321.25","321.25","321.25","","0.66%"
"01/08/2013","319.14","319.14","319.14","319.14","","-0.43%"
"01/07/2013","320.51","320.51","320.51","320.51","","-0.35%"
"01/04/2013","321.65","321.65","321.65","321.65","","-0.08%"
"01/03/2013","321.90","321.90","321.90","321.90","","0.57%"
"01/02/2013","320.06","320.06","320.06","320.06","","1.14%"
"12/31/2012","316.46","316.46","316.46","316.46","","-0.52%"
"12/28/2012","318.12","318.12","318.12","318.12","","0.31%"
"12/27/2012","317.15","317.15","317.15","317.15","","0.36%"
"12/24/2012","316.01","316.01","316.01","316.01","","0.08%"
"12/21/2012","315.76","315.76","315.76","315.76","","-0.45%"
"12/20/2012","317.20","317.20","317.20","317.20","","0.37%"
"12/19/2012","316.04","316.04","316.04","316.04","","0.21%"
