DateTime,MSFT.O,IBM.N,GOOGL.O,SPX.GI,VIX.GI,DJI.GI,USDJPY.FX,GBPUSD.FX
2016/12/01,53.952853,109.167296,38.2165,2191.08,14.07,19191.93,114.095,1.2592
2016/12/02,53.998421,109.303909,38.223,2191.95,14.12,19170.42,113.515,1.2733
2016/12/05,54.882446,109.180958,38.911,2204.71,12.14,19216.24,113.845,1.2747
2016/12/06,54.636377,109.52932,38.809,2212.23,11.79,19251.78,114.01,1.2676
2016/12/07,55.930516,112.562125,39.5735,2241.35,12.22,19549.62,113.75,1.2624
2016/12/08,55.602425,112.951471,39.7585,2246.19,12.64,19614.81,114.02,1.2584
2016/12/09,56.477336,113.743826,40.4725,2259.53,11.75,19756.85,115.33,1.2569
2016/12/12,56.659609,113.0471,40.395,2256.96,12.64,19796.43,115.02,1.268
2016/12/13,57.397815,114.952849,40.767,2271.72,12.72,19911.21,115.2,1.2657
2016/12/14,57.124406,115.103123,40.8945,2253.28,13.19,19792.53,117.04,1.2563
2016/12/15,57.033269,114.768422,40.7825,2262.03,12.79,19852.24,118.16,1.2422
2016/12/16,56.778087,113.887269,40.492,2258.07,12.2,19843.41,117.93,1.2486
2016/12/19,57.981089,113.853116,40.625,2262.53,11.71,19883.06,117.06,1.2394
2016/12/20,57.90818,114.481535,40.76,2270.76,11.45,19974.62,117.865,1.2368
2016/12/21,57.90818,114.297107,40.61,2265.18,11.27,19941.96,117.56,1.2356
2016/12/22,57.917294,114.11268,40.484,2260.96,11.43,19918.88,117.53,1.2285
2016/12/23,57.63477,113.873608,40.39,2263.79,11.44,19933.81,117.265,1.2278
2016/12/26,57.63477,113.873608,40.39,2263.79,11.44,19933.81,117.085,1.2287
2016/12/27,57.671225,114.167325,40.4965,2268.88,11.99,19945.04,117.43,1.227
2016/12/28,57.406929,113.518414,40.2285,2249.92,12.95,19833.68,117.24,1.2224
2016/12/29,57.324906,113.798471,40.144,2249.26,13.37,19819.78,116.54,1.226
2016/12/30,56.632268,113.381802,39.6225,2238.83,14.04,19762.6,117.01,1.2362
2017/01/03,57.033269,114.201478,40.4005,2257.83,12.85,19881.76,117.76,1.2234
2017/01/04,56.778087,115.615421,40.3885,2270.75,11.85,19942.16,117.25,1.2322
2017/01/05,56.778087,115.232905,40.651,2269,11.67,19899.29,115.37,1.2417
2017/01/06,57.270224,115.799848,41.2605,2276.98,11.32,19963.8,116.99,1.2288
2017/01/09,57.087951,114.515688,41.359,2268.9,11.56,19887.38,116.045,1.2162
2017/01/10,57.069724,113.060762,41.3005,2268.9,11.49,19855.53,115.77,1.2176
2017/01/11,57.589202,114.583994,41.493,2275.32,11.26,19954.28,115.405,1.2214
2017/01/12,57.06061,114.720607,41.4765,2270.44,11.54,19891,114.73,1.2164
2017/01/13,57.142633,114.303938,41.547,2274.64,11.23,19885.73,114.495,1.2185
2017/01/16,57.142633,114.303938,41.547,2274.64,11.23,19885.73,114.19,1.2045
2017/01/17,56.987701,114.679623,41.373,2267.89,11.87,19826.77,112.61,1.2415
2017/01/18,56.96036,113.935084,41.451,2271.89,12.48,19804.72,114.64,1.2261
2017/01/19,56.778087,113.941914,41.2185,2263.69,12.78,19732.4,114.865,1.2341
2017/01/20,57.179088,116.496574,41.4085,2271.31,11.54,19827.25,114.525,1.2375
2017/01/23,57.379588,116.824444,42.221501,2265.2,11.77,19799.85,112.715,1.2521
2017/01/24,57.889953,120.150966,42.476501,2280.07,11.07,19912.71,113.785,1.2634
2017/01/25,58.035771,121.783489,42.922501,2298.37,10.81,20068.51,113.27,1.2634
2017/01/26,58.573477,122.036223,42.849001,2296.68,10.63,20100.91,114.52,1.2593
2017/02/03,58.035771,120.096321,41.0065,2297.42,10.97,20071.46,112.59,1.2487
2017/02/06,57.999317,120.123644,41.081,2292.56,11.37,20052.42,111.73,1.2469
2017/02/07,57.80793,121.89961,41.4615,2293.08,11.29,20090.29,112.39,1.251
2017/02/08,57.725907,121.286873,41.494,2294.67,11.45,20054.34,111.935,1.2541
2017/02/09,58.38209,122.002877,41.503,2307.87,10.88,20172.4,113.24,1.2496
2017/02/10,58.327408,123.01492,41.7425,2316.1,10.85,20269.37,113.21,1.249
2017/02/13,58.983592,123.483076,41.948001,2328.25,11.07,20412.16,113.75,1.2525
2017/02/14,59.203644,124.013194,42.001501,2337.58,10.74,20504.41,114.25,1.2468
2017/02/15,59.166969,125.080315,41.866,2349.25,11.97,20611.86,114.15,1.2461
2017/02/16,59.1578,124.908199,42.108501,2347.22,11.76,20619.77,113.25,1.249
2017/02/17,59.249489,124.384966,42.327501,2351.16,11.49,20624.05,112.81,1.2411
2017/02/20,59.249489,124.384966,42.327501,2351.16,11.49,20624.05,113.09,1.2464
2017/02/21,59.130293,124.102695,42.463501,2365.38,11.57,20743,113.69,1.2475
2017/02/22,59.011097,124.715429,42.568001,2362.82,11.74,20775.6,113.3,1.2451
2017/02/23,59.249489,125.059661,42.550001,2363.81,11.71,20810.32,112.61,1.2556
2017/02/24,59.249489,124.853122,42.390501,2367.34,11.47,20821.76,112.12,1.2463
2017/02/27,58.891901,123.510615,42.483501,2369.75,12.09,20837.44,112.68,1.2443
2017/02/28,58.662679,123.79977,42.246501,2363.64,12.92,20812.24,112.77,1.2383
2017/03/01,59.542894,125.266201,42.837501,2395.96,12.54,21115.55,113.73,1.2293
2017/03/02,58.690185,124.28858,42.492501,2381.92,11.81,21002.97,114.41,1.2267
2017/03/03,58.910239,123.958117,42.454001,2383.12,10.96,21005.71,114.03,1.2295
2017/03/06,58.928577,124.247273,42.363501,2375.31,11.24,20954.34,113.89,1.2239
2017/03/07,59.047773,124.185311,42.557501,2368.39,11.45,20924.76,113.99,1.2201
2017/03/08,59.588738,123.545038,42.682001,2362.98,11.86,20855.73,114.365,1.2169
2017/03/09,59.350347,121.982223,42.892001,2364.87,12.3,20858.19,114.95,1.2164
2017/03/10,59.533725,122.429725,43.070251,2372.6,11.66,20902.98,114.77,1.2165
2017/03/13,59.332009,121.486528,43.229001,2373.47,11.35,20881.48,114.85,1.222
2017/03/14,59.056942,120.977064,43.295501,2365.45,12.3,20837.37,114.745,1.2155
2017/03/15,59.368685,121.039026,43.419501,2385.26,11.63,20950.1,113.39,1.2291
2017/03/16,59.267827,122.023531,43.500001,2381.38,11.21,20934.55,113.305,1.2361
2017/03/17,59.478711,120.928871,43.618501,2378.25,11.28,20914.62,112.69,1.2396
2017/03/20,59.533725,120.963295,43.395501,2373.47,11.34,20905.86,112.55,1.2358
2017/03/21,58.873563,119.710288,42.507001,2344.02,12.47,20668.01,111.715,1.2478
2017/03/22,59.625414,120.329907,42.490001,2348.45,12.81,20661.3,111.165,1.2484
2017/03/23,59.478711,120.357446,41.982501,2345.96,13.12,20656.58,110.93,1.2521
2017/03/24,59.579569,119.675865,41.757,2343.98,12.96,20596.72,111.35,1.2473
2017/03/27,59.689596,119.634557,41.925501,2341.59,12.5,20550.98,110.67,1.2557
2017/03/28,59.863806,120.144021,42.031501,2358.57,11.53,20701.5,111.13,1.245
2017/03/29,60.028846,119.751596,42.493501,2361.13,11.42,20659.32,111.045,1.2434
2017/03/30,60.2489,119.696519,42.474001,2368.06,11.54,20728.49,111.925,1.247
2017/03/31,60.386433,119.889289,42.390001,2362.72,12.37,20663.22,111.39,1.2552
2017/04/05,60.111366,119.021823,42.445501,2352.95,12.89,20648.15,110.71,1.2483
2017/04/06,60.267238,118.725784,42.254751,2357.49,12.39,20662.95,110.81,1.247
2017/04/07,60.221393,118.512359,42.105001,2355.54,12.87,20656.1,111.075,1.2374
2017/04/10,60.083859,117.865202,42.085001,2357.16,14.05,20658.02,110.93,1.2417
2017/04/11,60.038015,117.438354,41.994001,2353.78,15.07,20651.3,109.61,1.2491
2017/04/12,59.808792,117.493431,42.073001,2344.93,15.77,20591.86,109.04,1.2541
2017/04/13,59.552063,116.715466,42.009001,2328.95,15.96,20453.25,109.09,1.2504
2017/04/14,59.552063,116.715466,42.009001,2328.95,15.96,20453.25,108.63,1.2525
2017/04/17,60.038015,117.796356,42.756501,2349.01,14.66,20636.92,108.91,1.2565
2017/04/18,59.955495,117.073468,42.699501,2342.19,14.42,20523.28,108.42,1.284
2017/04/19,59.634583,111.317901,42.825501,2338.17,14.93,20404.49,108.85,1.2778
2017/04/20,60.056353,111.737864,43.004001,2355.84,14.15,20578.71,109.31,1.2813
2017/04/21,60.881555,110.416011,42.947501,2348.69,14.63,20547.76,109.07,1.2811
2017/04/24,61.917641,110.670743,43.946501,2374.15,10.84,20763.89,109.765,1.2797
2017/04/25,62.275229,110.422896,44.442001,2388.61,10.76,20996.12,111.105,1.2835
2017/04/26,62.192708,110.195703,44.457001,2387.45,10.85,20975.09,111.065,1.2849
2017/04/27,62.59614,110.374703,44.572001,2388.77,10.36,20981.33,111.25,1.2905
2017/04/28,62.77035,110.35405,46.226001,2384.2,10.82,20940.51,111.53,1.295
2017/05/02,63.540538,109.534776,46.854501,2391.17,10.59,20949.89,111.985,1.2939
2017/05/03,63.338822,109.211198,47.422501,2388.13,10.68,20957.9,112.75,1.2866
2017/05/04,63.091262,109.500353,47.736001,2389.52,10.46,20951.47,112.47,1.2925
2017/05/05,63.265471,106.746493,47.514001,2399.29,10.57,21006.94,112.71,1.2981
2017/05/08,63.210457,106.384995,47.934501,2399.38,9.77,21012.28,113.25,1.2939
2017/05/09,63.302146,105.745419,47.835501,2396.92,9.96,20975.78,113.985,1.2933
2017/05/10,63.549707,105.147556,47.742001,2399.63,10.21,20943.11,114.28,1.2938
2017/05/11,62.77035,104.730441,47.794501,2394.44,10.6,20919.42,113.87,1.2887
2017/05/12,62.696998,104.535788,47.757001,2390.9,10.4,20896.61,113.35,1.2889
2017/05/15,62.742843,105.328305,47.961001,2402.32,10.42,20981.94,113.79,1.2897
2017/05/16,64.006184,106.836868,48.230501,2400.67,10.65,20979.75,113.13,1.2919
2017/05/17,62.226441,104.925095,47.108501,2357.03,15.59,20606.93,110.825,1.297
2017/05/18,62.438535,104.820816,47.525001,2365.72,14.66,20663.02,111.49,1.2942
2017/05/19,62.420092,105.655045,47.732501,2381.73,12.04,20804.84,111.26,1.3038
2017/05/22,63.120923,106.11387,48.203501,2394.02,10.93,20894.83,111.29,1.2996
2017/05/23,63.333017,105.689804,48.527501,2398.42,10.72,20937.91,111.795,1.2962
2017/05/24,63.41601,106.023495,48.880501,2404.39,10.02,21012.42,111.49,1.2974
2017/05/25,64.199835,106.503177,49.593001,2415.07,9.99,21082.95,111.83,1.2942
2017/05/26,64.513364,106.009592,49.663501,2415.82,9.81,21080.28,111.335,1.2807
2017/05/31,64.402707,106.106918,49.354501,2411.8,10.41,21008.65,110.77,1.289
2017/06/01,64.642465,106.134726,49.414501,2430.06,9.89,21144.18,111.37,1.2881
2017/06/02,66.173228,105.703708,49.806001,2439.07,9.75,21206.29,110.385,1.2891
2017/06/05,66.652744,105.953976,50.194001,2436.1,10.07,21184.04,110.465,1.2903
2017/06/06,66.874059,105.926169,49.834001,2429.33,10.45,21136.23,109.405,1.2912
2017/06/07,66.75418,104.959854,50.079501,2433.14,10.39,21173.69,109.815,1.2961
2017/06/08,66.348436,105.738467,50.214001,2433.79,10.16,21182.53,110.01,1.2957
2017/06/09,64.845337,107.128848,48.506001,2431.77,10.7,21271.97,110.33,1.2743
2017/06/12,64.347378,107.879654,48.090501,2429.39,11.46,21235.67,109.945,1.2659
2017/06/13,65.149646,107.233127,48.525001,2440.35,10.42,21328.47,110.06,1.2753
2017/06/14,64.79923,106.927243,48.396501,2437.92,10.64,21374.56,109.575,1.2753
2017/06/15,64.458036,107.212271,48.009001,2432.46,10.9,21359.9,110.945,1.2756
2017/06/16,64.55025,108.018692,47.931001,2433.15,10.38,21384.28,110.885,1.278
2017/06/19,65.352518,107.643289,48.761001,2453.46,10.37,21528.99,111.525,1.2739
2017/06/20,64.467257,107.71976,48.449501,2437.03,10.86,21467.14,111.46,1.2629
2017/06/21,64.79923,106.913339,48.929501,2435.61,10.75,21410.03,111.37,1.2672
2017/06/22,64.790008,107.337405,48.831001,2434.5,10.48,21397.29,111.325,1.2683
2017/06/23,65.666048,107.1358,49.304501,2438.3,10.02,21394.76,111.28,1.2717
2017/06/26,65.038988,107.914414,48.604501,2439.07,9.9,21409.55,111.89,1.2723
2017/06/27,63.821755,107.580722,47.404501,2419.38,11.06,21310.66,112.345,1.2815
2017/06/28,64.365821,107.976981,48.050501,2440.69,10.03,21454.61,112.3,1.2926
2017/06/29,63.157809,107.149704,46.891001,2419.7,11.44,21287.03,112.17,1.3007
2017/06/30,63.563554,106.941147,46.484001,2423.41,11.18,21349.63,112.385,1.3028
2017/07/03,62.862722,108.15773,45.973001,2429.01,11.22,21479.27,113.37,1.2941
2017/07/04,62.862722,108.15773,45.973001,2429.01,11.22,21479.27,113.29,1.2919
2017/07/05,63.701876,106.829916,46.613001,2432.54,11.07,21478.17,113.27,1.2934
2017/07/06,63.231581,105.919217,46.384501,2409.75,12.54,21320.04,113.21,1.2973
2017/07/07,64.052291,106.322427,47.040501,2425.18,11.19,21414.34,113.905,1.2889
2017/07/10,64.531807,106.656119,47.550001,2427.43,11.11,21408.52,114.05,1.2882
2017/07/11,64.541029,106.496225,47.676501,2425.53,10.89,21409.07,113.945,1.2848
2017/07/12,65.610719,106.850772,48.383001,2443.25,10.3,21532.14,113.17,1.2884
2017/07/13,66.18245,106.802109,48.442501,2447.83,9.9,21553.09,113.29,1.2939
2017/07/14,67.113817,107.226175,48.845501,2459.27,9.51,21637.74,112.525,1.3101
2017/07/17,67.639441,106.371091,48.798001,2459.14,9.82,21629.72,112.62,1.3055
2017/07/18,67.593334,107.059329,49.347501,2460.61,9.89,21574.73,112.07,1.3041
2017/07/19,68.109736,102.561447,49.638501,2473.83,9.79,21640.75,111.965,1.3024
2017/07/20,68.441708,102.651822,49.609501,2473.45,9.58,21611.78,111.905,1.2974
2017/07/21,68.045185,102.248611,49.692001,2472.54,9.36,21580.07,111.15,1.2999
2017/07/24,67.869977,101.490854,49.915501,2469.91,9.43,21513.17,111.1,1.3029
2017/07/25,68.414044,101.629892,48.451501,2477.13,9.43,21613.43,111.885,1.3026
2017/07/26,68.284943,101.052884,48.265501,2477.83,9.6,21711.01,111.185,1.3123
2017/07/27,67.464233,100.851279,47.625501,2475.42,10.11,21796.55,111.25,1.3066
2017/07/28,67.353575,100.30903,47.916501,2472.1,10.29,21830.31,110.685,1.3136
2017/07/31,67.040046,100.573202,47.275001,2470.3,10.26,21891.12,110.25,1.3216
2017/08/01,66.929388,101.011172,47.328001,2476.35,10.09,21963.92,110.365,1.3204
2017/08/02,66.634301,100.42026,47.382001,2477.57,10.28,22016.24,110.735,1.3224
2017/08/03,66.532865,100.760904,47.015001,2472.16,10.44,22026.1,110.05,1.3137
2017/08/04,67.021603,100.913846,47.289501,2476.83,10.03,22092.81,110.695,1.3037
2017/08/07,66.763402,99.738974,47.287501,2480.91,9.93,22118.42,110.745,1.3034
2017/08/08,67.123039,99.837329,47.209501,2474.92,10.96,22085.34,110.425,1.2984
2017/08/09,66.827952,99.598467,47.004001,2474.02,11.11,22048.7,110.065,1.3004
2017/08/10,65.850477,99.647644,46.179501,2438.21,16.04,21844.01,109.205,1.2976
2017/08/11,66.855616,99.647644,46.504501,2441.32,15.51,21858.32,109.2,1.3011
2017/08/14,67.860756,99.984861,46.946501,2465.84,12.33,21993.71,109.63,1.2965
2017/08/15,67.879299,99.809227,46.904001,2464.61,12.04,21998.99,110.67,1.287
2017/08/16,68.277935,100.111318,47.213501,2468.11,11.74,22024.87,110.19,1.2892
2017/08/17,67.11911,98.846754,46.383001,2430.01,15.55,21750.73,109.57,1.2868
2017/08/18,67.202546,98.144218,46.309001,2425.55,14.26,21674.51,109.22,1.2875
2017/08/21,66.887345,98.586815,46.043501,2428.37,13.19,21703.75,108.97,1.29
2017/08/22,67.823676,99.06454,47.020001,2452.51,11.35,21899.89,109.575,1.2822
2017/08/23,67.415769,99.858405,47.129001,2444.04,12.25,21812.09,109.03,1.2799
2017/08/24,67.387958,100.420433,46.844501,2438.97,12.23,21783.4,109.55,1.2801
2017/08/25,67.508475,100.982462,46.525001,2443.05,11.28,21813.67,109.34,1.2882
2017/08/28,67.517746,100.118343,46.406501,2444.24,11.32,21808.4,109.26,1.2933
2017/08/29,67.721699,100.56094,46.787501,2446.3,11.7,21865.37,109.75,1.292
2017/08/30,68.611676,100.15347,47.181501,2457.59,11.22,21892.43,110.245,1.2924
2017/08/31,69.316241,100.483661,47.762001,2471.65,10.59,21948.1,109.97,1.2932
2017/09/01,68.546782,101.221324,47.599501,2476.55,10.13,21987.56,110.245,1.2953
2017/09/04,68.546782,101.221324,47.599501,2476.55,10.13,21987.56,109.715,1.2929
2017/09/05,68.240852,100.490687,47.074001,2457.85,12.23,21753.31,108.81,1.3032
2017/09/06,68.04617,101.038665,47.101001,2465.54,11.63,21807.64,109.22,1.3044
2017/09/07,68.917606,100.392332,47.494501,2465.1,11.55,21784.78,108.465,1.3102
2017/09/08,68.583864,100.076191,47.070501,2461.43,12.12,21797.79,107.835,1.3197
2017/09/11,69.306971,101.769302,47.164501,2488.11,10.73,22057.37,109.385,1.3164
2017/09/12,69.232806,102.401584,47.332501,2496.48,10.58,22118.86,110.16,1.3282
2017/09/13,69.724148,102.563167,47.522001,2498.37,10.5,22158.18,110.49,1.321
2017/09/14,69.316241,102.247026,47.006501,2495.62,10.44,22203.48,110.245,1.3398
2017/09/15,69.816854,101.7412,46.764501,2500.23,10.17,22268.34,110.825,1.359
2017/09/18,69.677795,101.551515,46.487501,2503.87,10.15,22331.35,111.565,1.3496
2017/09/19,69.937371,101.43911,46.843001,2506.65,10.18,22370.8,111.605,1.3513
2017/09/20,69.473842,102.485888,47.377001,2508.24,9.78,22412.59,112.185,1.3494
2017/09/21,68.797088,102.050316,47.377501,2500.6,9.67,22359.23,112.48,1.3584
2017/09/22,68.9825,101.958986,47.163001,2502.22,9.59,22349.59,111.99,1.3498
2017/09/25,67.916382,102.478862,46.714001,2496.66,10.21,22296.09,111.73,1.347
2017/09/26,67.916382,102.963612,46.871501,2496.84,10.17,22284.32,112.23,1.3459
2017/09/27,68.463347,102.33133,47.995001,2507.04,9.87,22340.71,112.82,1.3386
2017/09/28,68.481888,102.33133,48.240501,2510.06,9.55,22381.2,112.35,1.3443
2017/09/29,69.056665,101.923859,48.686001,2519.36,9.51,22405.09,112.515,1.3397
2017/10/09,70.725372,103.546716,49.615501,2544.73,10.33,22761.07,112.685,1.3142
2017/10/10,70.725372,104.326531,49.390001,2550.64,10.08,22830.68,112.445,1.3204
2017/10/11,70.84589,103.7083,50.282501,2555.24,9.85,22872.89,112.49,1.3224
2017/10/12,71.494831,103.293804,50.282501,2550.93,9.91,22841.01,112.285,1.3264
2017/10/13,71.837843,103.342981,50.393501,2553.17,9.61,22871.72,111.84,1.3287
2017/10/16,71.986173,103.153297,50.467501,2557.64,9.91,22956.96,112.185,1.3252
2017/10/17,71.930549,102.949561,50.550001,2559.36,10.31,22997.44,112.205,1.3192
2017/10/18,71.949091,112.075498,50.637001,2561.26,10.07,23157.6,112.925,1.3204
2017/10/19,72.227208,113.037972,50.092001,2562.1,10.05,23163.04,112.545,1.316
2017/10/20,73.061562,113.859939,50.253501,2575.21,9.97,23328.63,113.5,1.3189
2017/10/23,73.080103,112.089549,49.277001,2564.98,11.07,23273.96,113.425,1.3198
2017/10/24,73.107915,109.511243,49.424501,2569.13,11.16,23441.76,113.91,1.3135
2017/10/25,72.894691,107.839209,49.573001,2557.15,11.23,23329.46,113.745,1.3264
2017/10/26,73.015209,107.909462,49.571001,2560.4,11.3,23400.86,113.99,1.3161
2017/10/27,77.69686,107.965665,51.683501,2581.07,9.8,23434.19,113.67,1.3129
2017/10/30,77.771024,108.443389,51.656501,2572.83,10.5,23348.74,113.17,1.3209
2017/10/31,77.112812,108.232629,51.652001,2575.26,10.18,23377.24,113.645,1.3284
2017/11/01,77.112812,108.211553,52.129751,2579.36,10.2,23435.01,114.185,1.3247
2017/11/02,77.919354,107.733828,52.148501,2579.85,9.93,23516.26,114.07,1.3059
2017/11/03,78.002789,106.49034,52.499501,2587.84,9.14,23539.19,114.06,1.3076
2017/11/06,78.308719,105.970464,52.134001,2591.13,9.4,23548.42,113.77,1.3175
2017/11/07,78.123307,106.328757,52.619501,2590.64,9.89,23557.23,113.945,1.3167
2017/11/08,78.392154,106.483315,52.914501,2594.38,9.78,23563.36,113.81,1.3118
2017/11/09,77.956436,106.646513,52.386001,2584.62,10.5,23461.94,113.35,1.3147
2017/11/10,77.752483,105.837617,52.207501,2582.3,11.29,23422.21,113.53,1.3197
2017/11/13,77.808107,105.298353,52.060001,2584.84,11.5,23439.7,113.63,1.3116
2017/11/14,77.919354,105.646037,52.082001,2578.87,11.59,23409.47,113.45,1.3164
2017/11/15,77.31374,104.375929,51.820501,2564.62,13.13,23271.28,112.87,1.3172
2017/11/16,77.518717,105.809235,52.423501,2585.64,11.76,23458.36,113.03,1.3195
2017/11/17,76.773345,105.702801,51.794501,2578.85,11.43,23358.24,112.135,1.3217
2017/11/20,76.894468,106.79552,51.733001,2582.14,10.65,23430.33,112.62,1.3234
2017/11/21,78.003209,107.817283,52.515001,2599.03,9.73,23590.83,112.44,1.3239
2017/11/22,77.434863,107.689563,52.596001,2597.08,9.88,23526.18,111.21,1.3325
2017/11/23,77.434863,107.689563,52.596001,2597.08,9.88,23526.18,111.225,1.3309
2017/11/24,77.57462,107.739232,52.826001,2602.42,9.67,23557.99,111.535,1.3341
2017/11/27,78.142967,107.83857,53.600501,2601.42,9.87,23580.78,111.11,1.3318
2017/11/28,79.083999,108.186253,53.164501,2627.04,10.03,23836.71,111.485,1.3342
2017/11/29,77.649158,108.952575,51.869001,2626.07,10.7,23940.68,111.925,1.341
2017/11/30,78.422481,109.250589,51.808501,2647.58,11.28,24272.35,112.53,1.3528
2017/12/01,78.506336,109.81114,51.253501,2642.22,11.43,24231.59,112.195,1.3478
2017/12/04,75.543481,111.017388,50.593501,2639.44,11.68,24290.05,112.405,1.3478
2017/12/05,76.018656,110.229779,50.980001,2629.57,11.33,24180.64,112.585,1.3442
2017/12/06,77.127397,109.342832,51.636001,2629.27,11.02,24140.91,112.285,1.3392
2017/12/07,76.857199,108.966766,52.228501,2636.98,10.16,24211.48,113.085,1.3474
2017/12/08,78.413164,109.846618,52.469001,2651.5,9.58,24329.16,113.465,1.3385
2017/12/11,79.4101,110.272352,52.598501,2659.99,9.34,24386.03,113.56,1.334
2017/12/12,79.7362,111.216064,52.438501,2664.11,9.92,24504.8,113.55,1.3318
2017/12/13,79.521905,109.208016,52.569501,2662.85,10.18,24585.43,112.545,1.3418
2017/12/14,78.906973,109.271876,52.873501,2652.01,10.49,24508.66,112.405,1.3432
2017/12/15,80.919478,108.20754,53.600001,2675.81,9.42,24651.74,112.615,1.3321
2017/12/18,80.481572,108.796473,54.254501,2690.16,9.53,24792.2,112.55,1.3382
2017/12/19,79.969129,108.725517,53.989001,2681.47,10.03,24754.75,112.885,1.3385
2017/12/20,79.680297,108.526841,53.678001,2679.25,9.72,24726.65,113.385,1.3377
2017/12/21,79.661663,107.497982,53.542501,2684.57,9.62,24782.29,113.325,1.3386
2017/12/22,79.67098,108.20754,53.443001,2683.34,9.9,24754.06,113.29,1.3362
2017/12/25,79.67098,108.20754,53.443001,2683.34,9.9,24754.06,113.29,1.3375
2017/12/26,79.568491,108.441694,53.292501,2680.5,10.25,24746.21,113.225,1.3374
2017/12/27,79.857323,108.654561,53.010001,2682.62,10.47,24774.3,113.34,1.34
2017/12/28,79.86664,109.300259,52.797501,2687.54,10.18,24837.51,112.865,1.3442
2017/12/29,79.698931,108.860333,52.670001,2673.61,11.04,24719.22,112.69,1.3506
2018/01/02,80.080935,109.449266,53.660501,2695.81,9.77,24824.01,112.285,1.3592
2018/01/03,80.453621,112.45779,54.576001,2713.06,9.15,24922.68,112.5,1.3516
2018/01/04,81.161724,114.73547,54.788001,2723.99,9.22,25075.13,112.73,1.3551
2018/01/05,82.167977,115.296021,55.514501,2743.15,9.22,25295.87,113.06,1.3566
2018/01/08,82.251831,115.991387,55.710501,2747.71,9.52,25283,113.08,1.3568
2018/01/09,82.195928,116.246828,55.639501,2751.29,10.08,25385.8,112.64,1.3541
2018/01/10,81.823242,116.495173,55.507001,2748.23,9.82,25369.13,111.43,1.3508
2018/01/11,82.065488,116.509364,55.602501,2767.56,9.88,25574.73,111.28,1.3539
2018/01/12,83.481696,115.757233,56.532501,2786.24,10.16,25803.19,111.01,1.3727
2018/01/15,83.481696,115.757233,56.532501,2786.24,10.16,25803.19,110.53,1.3794
2018/01/16,82.317051,116.261019,56.535001,2776.42,11.66,25792.86,110.47,1.3789
2018/01/17,83.984822,119.666896,56.955001,2802.56,11.91,26115.65,111.31,1.3827
2018/01/18,83.947553,120.000388,56.798501,2798.03,12.22,26017.81,111.09,1.3894
2018/01/19,83.854382,115.210874,57.175001,2810.3,11.27,26071.72,110.79,1.385
2018/01/22,85.354443,115.374072,58.208001,2832.97,11.03,26214.6,110.93,1.3985
2018/01/23,85.624641,117.963957,58.808501,2839.13,11.1,26210.81,110.305,1.4
2018/01/24,85.550104,117.339547,58.564501,2837.54,11.47,26252.12,109.225,1.4239
2018/01/25,86.025279,117.410502,59.107001,2839.25,11.58,26392.79,109.39,1.4137
2018/01/26,87.637146,118.737375,59.378001,2872.87,11.08,26616.71,108.63,1.4161
2018/01/29,87.506706,118.354214,59.324001,2853.53,13.84,26439.48,108.965,1.4076
2018/01/30,86.407282,116.097821,58.868501,2822.43,14.79,26076.89,108.785,1.415
2018/01/31,88.522276,116.154585,59.111001,2823.81,13.54,26149.39,109.18,1.4193
2018/02/01,87.823489,115.23216,59.079501,2821.98,13.47,26186.71,109.4,1.4265
2018/02/02,85.512835,112.840951,55.960001,2762.13,17.31,25520.96,110.17,1.4119
2018/02/05,81.990951,108.228826,53.119501,2648.94,37.32,24345.75,109.12,1.396
2018/02/06,85.093563,110.222683,54.221501,2695.14,29.98,24912.77,109.555,1.3951
2018/02/07,83.491013,109.165443,52.770501,2681.66,27.73,24893.35,109.345,1.3882
2018/02/08,79.205122,105.754697,50.385501,2581,33.46,23860.46,108.745,1.3912
2018/02/09,82.15866,107.130461,52.313501,2619.55,29.06,24190.9,108.8,1.3827
2018/02/12,83.043789,108.484729,52.728001,2656,25.61,24601.27,108.65,1.3838
2018/02/13,83.69599,108.018976,52.707001,2662.94,24.97,24640.45,107.815,1.3894
2018/02/14,85.006516,110.892316,53.635001,2698.63,19.26,24893.49,107.005,1.4
2018/02/22,85.867721,109.760177,55.495001,2703.96,18.72,24962.48,106.75,1.3955
2018/02/23,88.048815,111.436889,56.404501,2747.3,16.49,25309.99,106.885,1.3971
2018/02/26,89.3219,113.629513,57.185001,2779.6,15.8,25709.27,106.965,1.3965
2018/02/27,88.179868,112.174929,55.875501,2744.28,18.59,25410.03,107.33,1.3909
2018/02/28,87.777348,111.659018,55.196001,2713.83,19.85,25029.2,106.675,1.3761
2018/03/01,86.916144,110.2116,53.570501,2677.67,22.47,24608.98,106.24,1.3776
2018/03/02,87.103362,110.698849,54.207001,2691.25,19.59,24538.06,105.75,1.3801
2018/03/05,87.655657,112.461547,54.738001,2720.94,18.73,24874.76,106.2,1.3849
2018/03/06,87.356107,111.580198,55.045001,2728.12,18.36,24884.12,106.11,1.3889
2018/03/07,87.861597,113.443212,55.752001,2726.8,17.76,24801.36,106.065,1.3904
2018/03/08,88.395169,111.931305,56.469001,2738.97,16.54,24895.21,106.205,1.3812
2018/03/09,90.370323,114.15259,58.042001,2786.57,14.64,25335.74,106.8,1.3852
2018/03/12,90.585625,114.833307,58.296501,2783.02,15.78,25178.61,106.415,1.3906
