DateTime,MSFT_pred
2013-09-23,0.01635905400004134
2013-09-30,0.03455237307903669
2013-10-14,0.015553318397615534
2013-10-21,0.01644028819174226
2013-10-28,0.010348298442691473
2013-11-04,0.044887161499630235
2013-11-11,-0.010429282974711906
2013-11-18,0.019313927616404936
2013-11-25,0.02129136689735578
2013-12-02,0.006610096008146993
2013-12-09,-0.04816381767406508
2013-12-16,-0.007210425812183452
2013-12-23,0.018130648322745024
2013-12-30,-0.02388174569105095
2014-01-07,-0.017454379960512245
2014-01-14,0.010840977830608889
2014-01-21,0.0027609014358747075
2014-01-28,0.024645535151223363
2014-02-11,0.014039462182379836
2014-02-18,0.0032017252256748563
2014-02-25,0.022910816612971008
2014-03-04,-0.010205514119899561
2014-03-11,0.039453365501555204
2014-03-18,0.019777824389707543
2014-03-25,0.026420330890605026
2014-04-01,-0.023202891993260977
2014-04-09,-0.0017311941515805174
2014-04-16,-0.017730514880114345
2014-04-23,0.017730514880114345
2014-04-30,-0.02151694429270057
2014-05-09,0.014337489549040683
2014-05-16,0.007254574185068474
2014-05-23,0.020232610299967924
2014-05-30,0.00802826778578325
2014-06-09,0.005557582972353092
2014-06-16,0.01173808462589232
2014-06-23,-0.006930373706774073
2014-06-30,0.006930373706774073
2014-07-07,0.0035658927316823963
2014-07-14,0.06199168621606388
2014-07-21,-0.019481494103116948
2014-07-28,-0.01373962509332749
2014-08-04,-0.003927481073170647
2014-08-11,0.0432634661350173
2014-08-18,0.007555602399023975
2014-08-25,0.005739524749563518
2014-09-01,0.028855477338595392
2014-09-09,0.0
2014-09-16,-0.004286334872135811
2014-09-23,-0.004304786657676196
2014-09-30,-0.05840264628676106
2014-10-14,0.025957886318780155
2014-10-21,0.035244962016053094
2014-10-28,0.022965074304330813
2014-11-04,0.026961423741560964
2014-11-11,0.0036237568276251686
2014-11-18,-0.0264021035161619
2014-11-25,0.02064076448069585
2014-12-02,-0.018116042700335733
2014-12-09,-0.05241091186953328
2014-12-16,0.07032058156277365
2014-12-23,-0.029959290243137815
2014-12-30,0.012049620549897444
2015-01-08,-0.045349992981591036
2015-01-15,0.035637073641699324
2015-01-22,-0.11500206426459325
2015-01-29,0.010419242667652373
2015-02-05,0.014964043169165109
2015-02-12,0.02923923959304453
2015-02-26,-0.02168384390785061
2015-03-05,-0.04969523541254617
2015-03-12,0.030372641550612922
2015-03-19,-0.02575147174041792
2015-03-26,-0.022577639921468773
2015-04-02,0.03487733245481772
2015-04-10,-0.0025199362612418064
2015-04-17,0.1400283207661701
2015-04-24,0.007699548591261429
2015-05-04,-0.018199432509370617
2015-05-11,0.013420186065422612
2015-05-18,-0.016913691495139105
2015-05-25,0.007011616728537451
2015-06-01,-0.03227474165204125
2015-06-08,-0.0055918106974894854
2015-06-15,0.00952021778257528
2015-06-23,-0.03909003530878907
2015-06-30,0.00339177278177738
2015-07-07,0.029361523456748806
2015-07-14,0.03574116992820864
2015-07-21,-0.04189774289810222
2015-07-28,0.04738181554880638
2015-08-04,-0.024056509926870806
2015-08-11,0.024933579290342234
2015-08-18,-0.15531490412526283
2015-08-25,0.032813751770448096
2015-09-01,0.034546973923184066
2015-09-10,0.021933689914651833
2015-09-17,-0.007713278790197897
2015-09-24,0.0775344350949232
2015-10-08,-0.009316181576854543
2015-10-15,0.021465472058209478
2015-10-22,0.10523559579282615
2015-10-29,0.018935038637375
2015-11-05,-0.019684956662208375
2015-11-12,0.018279207488343108
2015-11-19,-0.004645565765133419
2015-11-26,0.009454163540474791
2015-12-03,0.019549348807833766
2015-12-10,0.00774988075482419
2015-12-17,-0.0005387494242330426
2015-12-24,-0.0034188094535183566
2015-12-31,-0.0584527604038767
2016-01-08,-0.025940299939823497
2016-01-15,0.025175628295462715
2016-01-22,0.05216304786123116
2016-01-29,-0.09375030908521254
2016-02-05,0.03971249532400911
2016-02-19,-0.010085421651960136
2016-02-26,0.014129725851319552
2016-03-04,0.019791318935102442
2016-03-11,0.007882931534303417
2016-03-18,0.013370674072422428
2016-03-25,0.024778087509731428
2016-04-01,-0.022935117711446296
2016-04-11,0.038824053819342286
2016-04-18,-0.08017554483054479
2016-04-25,-0.045743575256762536
2016-05-03,0.02460441576540484
2016-05-10,-0.0030763372088289387
2016-05-17,0.021156506960702703
2016-05-24,0.026964063401529792
2016-05-31,-0.017126969381831447
2016-06-07,-0.033372213031693576
2016-06-16,0.029718718118752374
2016-06-23,-0.014358029424149432
2016-06-30,0.004095567799317301
2016-07-07,0.044908617833958164
2016-07-14,0.03761627061099926
2016-07-21,0.0073207943547974885
2016-07-28,0.02077539812129192
2016-08-04,0.015732017176454782
2016-08-11,-0.005866185358468723
2016-08-18,0.00984719670918377
2016-08-25,-0.01002081324837878
2016-09-01,-0.0027821257606182037
2016-09-08,-0.008744388529726255
2016-09-19,-0.0005270919650413042
2016-09-26,0.019837080782484584
2016-10-10,-0.014228936029970995
2016-10-17,0.06397037551960505
2016-10-24,-0.017863519415505458
2016-10-31,0.008309834155993734
2016-11-07,-0.03881034396319549
2016-11-14,0.05279915979340988
2016-11-21,-0.004116258655024296
2016-11-28,-0.006455361215369493
2016-12-05,0.03186804117143538
2016-12-12,0.023055312089161895
2016-12-19,-0.0059908742415411
2016-12-26,-0.010491267180242403
2017-01-03,0.0006389841367324678
2017-01-10,-0.0014382757481969932
2017-01-17,0.015708373583361634
2017-01-24,-0.0014178827064883492
2017-02-07,0.02385713055015426
2017-02-14,-0.001239729045685145
2017-02-21,-0.0079396325349963
2017-02-28,0.006543095661365683
2017-03-07,0.000155268991901103
2017-03-14,-0.0031099527268274585
2017-03-21,0.016679937698535596
2017-03-28,0.006716557239592191
2017-04-06,-0.011937700975266807
2017-04-13,0.008432399742509311
2017-04-20,0.04142027676229176
2017-04-27,0.010636083625186643
2017-05-05,-0.009026130783476916
2017-05-12,-0.0044263569766487265
2017-05-19,0.03298518541038398
2017-05-26,0.035938737950630184
2017-06-06,-0.026124264147779463
2017-06-13,-0.010529418445021754
2017-06-20,-0.01006333180778718
2017-06-27,-0.015140786679499918
2017-07-04,0.02634779708853774
2017-07-11,0.04620823862164425
2017-07-18,0.012068756471099285
2017-07-25,-0.02193997200125075
2017-08-01,0.0028891850605088365
2017-08-08,0.0112037750153835
2017-08-15,-0.0008197757361632085
2017-08-22,-0.0015046919784680313
2017-08-29,0.007636742900981375
2017-09-05,0.014431436978693313
2017-09-12,0.010125316136407214
2017-09-19,-0.029322869533385365
2017-09-26,0.04052710494988254
2017-10-10,0.016896679287628835
2017-10-17,0.01623558095751587
2017-10-24,0.05333280333614354
2017-10-31,0.0130189968575527
2017-11-07,-0.0026140686762614607
2017-11-14,0.0010755981234664702
2017-11-21,0.013760599198887391
2017-11-28,-0.039531782221045475
2017-12-05,0.04774490209251869
2017-12-12,0.002916986760816087
2017-12-19,-0.005022499924356438
2017-12-26,0.011062708972279012
2018-01-03,0.0168804535321172
2018-01-10,0.02607475676045201
2018-01-17,0.01846612396018532
2018-01-24,0.034152010555060563
2018-01-31,-0.05851522923397212
2018-02-07,0.0179889150538024
2018-02-14,0.032075559534621156
2018-02-28,0.0009593431167722599
2018-03-07,-0.00010654824209410663
2018-03-14,-0.014705357342871928
2018-03-21,-0.03398359369407533
2018-03-28,0.03236030227504738
2018-04-04,0.008090222496661248
2018-04-13,0.020417556834229522
2018-04-20,0.008594534756532823
2018-04-27,-0.00010436868237029273
2018-05-08,0.015637454874651624
2018-05-15,0.00617290679745075
2018-05-22,0.0052171340299693725
2018-05-29,0.04176431560695715
2018-06-05,-0.008648707847621395
2018-06-12,0.005512370912746256
2018-06-20,-0.043434940173414205
2018-06-27,0.01536221606431365
2018-07-04,0.029151944577945343
2018-07-11,0.030325837253861287
2018-07-18,0.05289494885813806
2018-07-25,-0.041920375966019385
2018-08-01,0.029756093605319833
2018-08-08,-0.013014281764982094
2018-08-15,-0.005588684324935755
2018-08-22,0.04528800281658629
2018-08-29,-0.032019427524593524
2018-09-05,0.029248227080117317
2018-09-12,-8.952460788780314e-05
2018-09-19,0.023971786994648525
2018-09-27,-0.07719880871662532
2018-10-11,0.024160492587839144
2018-10-18,-0.001845014437863668
2018-10-25,-0.022221069551421557
2018-11-01,0.05358014655609633
2018-11-08,-0.03651120714856937
2018-11-15,-0.03964586467404185
2018-11-22,0.06640976996991554
2018-11-29,-0.00911665985783916
2018-12-06,0.0023783344933479
2018-12-13,-0.07531050664653272
2018-12-20,-0.0032562102915276725
2018-12-27,0.00865977568103915
2019-01-07,-9.79921194304012e-05
2019-01-14,0.053979543588943635
2019-01-21,-0.024720465707534167
2019-01-28,0.001616502115001417
2019-02-11,0.027827728514561834
2019-02-18,0.0349268478100484
2019-02-25,0.005986169947919784
2019-03-04,0.005064654530067436
2019-03-11,0.04115163825153978
2019-03-18,0.0007652057042468741
2019-03-25,0.011492439315992087
2019-04-01,0.0021821239408224002
2019-04-09,0.012414242157156252
2019-04-16,0.03793964048911569
2019-04-23,0.04031166054034152
2019-04-30,-0.026929033953134507
2019-05-10,0.01106159707697163
2019-05-17,-0.014392138561145629
2019-05-24,-0.02048726462165895
2019-05-31,0.06963948829965894
2019-06-10,0.001883594492680274
2019-06-17,0.036437539603783264
2019-06-24,-0.015359041498735237
2019-07-01,0.009389744531375754
2019-07-08,0.014065337317348714
2019-07-15,-0.0033894707513200117
2019-07-22,0.018607854374584676
2019-07-29,-0.06458106646001038
2019-08-05,0.02671800552304049
2019-08-12,0.022435141611767406
2019-08-19,-0.021617722411211737
2019-08-26,0.017636102002946075
2019-09-02,-0.002469315326433019
2019-09-09,-0.0009457590436650065
2019-09-17,-7.278834190582728e-05
2019-09-24,-0.012525344742808642
2019-10-08,0.04260414497935816
2019-10-15,-0.03745783336829067
2019-10-22,0.046283334510244245
2019-10-29,0.011347541613225154
2019-11-05,0.01790600841366441
2019-11-12,0.022323258789513467
2019-11-19,0.014242885436168251
2019-11-26,-0.018053186115746023
2019-12-03,0.012115712475623042
2019-12-10,0.023282719783797923
2019-12-17,0.01724015194752937
2019-12-24,0.0020312310020669244
2019-12-31,0.015041658262935798
2020-01-08,0.019117733690348082
2020-01-15,0.015325035558092281
2020-01-22,0.10274393708230445
2020-02-06,0.00043556523668808467
2020-02-13,0.006585005966408097
2020-02-20,-0.15348213817010858
2020-02-27,0.04987934820779838
2020-03-05,-0.17870747643167384
2020-03-12,0.025909098542934217
2020-03-19,0.08974629222165031
2020-03-26,-0.005459759036358314
2020-04-02,0.061692469194970734
2020-04-10,0.07835507197081881
2020-04-17,-0.02293743834857409
2020-04-24,0.04475809188039204
2020-05-06,-0.015402328265198939
2020-05-13,0.03513123366940629
2020-05-20,-0.02095485948422038
2020-05-27,0.01933769452732026
2020-06-03,0.06009133984095261
2020-06-10,-0.013296708390576839
2020-06-17,0.018364112087521534
2020-06-24,0.04167888627627914
2020-07-03,0.035295262345576894
2020-07-10,-0.05181809679431115
2020-07-17,-0.00781833950642774
2020-07-24,0.018262422686797564
2020-07-31,0.03578910861991158
2020-08-07,-0.016992196934027426
2020-08-14,0.021944778447767987
2020-08-21,0.07194285606270512
2020-08-28,-0.0661853569214319
2020-09-04,-0.04887651780554059
2020-09-11,-0.018001570690426405
2020-09-18,0.036406852964080194
2020-09-25,0.06329869853728098
2020-10-12,-0.03296749461232373
2020-10-19,-0.01951511385167226
2020-10-26,-0.037588386127654694
2020-11-02,0.07638242948116059
2020-11-09,-0.005325753674611633
2020-11-16,-0.03071087929537164
2020-11-23,0.01867185926452475
2020-11-30,0.0010271747218961735
2020-12-07,-0.00042008272398685875
2020-12-14,0.03842135735854768
2020-12-21,0.010591095573780684
2020-12-28,-0.031886367573745744
2021-01-05,-0.01372384798448767
2021-01-12,0.007000980257273248
2021-01-19,0.07084540169044473
2021-01-26,0.03043639196221637
2021-02-02,0.017629987964942195
2021-02-09,-0.041728000602336834
2021-02-23,0.0025688217851635997
2021-03-02,-0.0003849037215601925
2021-03-09,0.01667094292835536
2021-03-16,-0.0005470327332206537
2021-03-23,-0.02441380054653486
2021-03-30,0.07497022842240231
2021-04-07,0.022513760601018618
2021-04-14,0.019335315539799502
2021-04-21,-0.023373347792024823
2021-04-28,-0.029419752112786135
2021-05-10,-0.008124179978956647
