DateTime,GOOGL,IBM,USDJPY,GBPUSD,SPX,VIX,DJI,MSFT_5DT,MSFT_15DT,MSFT_30DT,MSFT_60DT
2010-10-28,0.01071060815468261,0.007623018500781065,-0.0034504039160809796,0.014408742708026723,0.002977955196480586,0.08024228058816307,-0.002930751244676344,0.0332719494005409,0.07054334098086601,0.07874348422156352,0.012193165083766111
2010-11-04,0.00915644754222722,0.04095256548747095,-0.0039579519819854525,0.02061672625538996,0.031006625584338643,-0.11994053379640501,0.0284637592301209,0.032200433364359515,0.07297488964045229,0.07774245715935013,0.03561991443232815
2010-11-11,-0.011406078958260846,-0.004874156508277494,0.02169867541833881,-0.009324220816152251,-0.006177625823956312,0.00645858003941191,-0.013358804239317124,-0.017094426792962025,0.04837795597193839,0.04798463140626419,0.04625157842684402
2010-11-18,-0.03399710735780559,-0.007384693757270355,0.01229375493024687,-0.004975444059553191,-0.013982295897193353,0.00588394315897478,-0.009069551443593227,-0.02596168360292106,-0.01085567703152357,0.05968766394934244,0.06459969762742768
2010-11-25,-0.0026688041155340514,0.009994232389558988,0.0013168135020640293,-0.017611625715306778,0.0013861983647984744,0.04229291219025155,0.0005409390386326152,-0.018259539226258337,-0.06131564962214142,0.011659240018310868,0.05004005620042662
2010-12-02,-0.039686735895289704,-0.00433005207367021,0.0026284363997506333,-0.010397159519583254,0.019158560767296606,-0.008729195352110697,0.015533120076998586,0.058187096443701236,0.01396587361452184,0.06234382958646023,0.13493991171106723
2010-12-09,0.03383744004115741,-0.006079891479906507,-0.001193887438850183,0.010841251517365535,0.009346052800887072,-0.11694532577719174,0.0006730461132278265,0.007040954026819257,0.04696851124426216,0.03611283421273859,0.11485631843430211
2010-12-16,0.00035496063940332334,0.0017310084868649156,0.0021479721862380785,-0.00866357820433128,0.007972997197096099,0.00808318488882298,0.011298231057777386,0.03296256682704435,0.09819061729756484,0.03687496767542342,0.11461742483477355
2010-12-23,0.02093824796019872,0.009227440084834448,-0.01175073473007604,-0.01320257464193375,0.01112171614867119,-0.05435478417664319,0.00643532204762387,0.011103802579813582,0.05110732343367719,0.06507319704819903,0.11305782845446322
2010-12-30,-0.008927065431205694,0.0053322506069068965,-0.01715266188131004,-0.00012966804997416315,0.0008828266932514595,0.06180254131869667,-0.000326661830136743,-0.016028820190749915,0.028037549216108015,0.07500606046037017,0.1346937244097126
2011-01-07,0.02893315133522778,0.008554022909802228,0.019682326544154805,0.00781481033366166,0.010769541658810944,-0.021928172338611773,0.009038770529846474,0.026573721626772517,0.021648704015836184,0.11983932131340103,0.1314985613317119
2011-01-14,0.012477760537113802,0.013896107237894917,-0.003374310263588143,0.020440712960019924,0.016953391534566542,-0.10315887001035762,0.009600221033554845,-0.010544901436022602,0.0,0.05110732343367719,0.11345115302013742
2011-01-21,-0.01998430888695024,0.03601043632437051,-0.0037491729227907555,0.008285779624299716,-0.00767685085436387,0.1778917510518725,0.0071397416132175096,-0.00994323727921076,0.006085582911539156,0.03412313212764717,0.07023596634038576
2011-01-28,-0.01787612918573611,0.023578360151229383,-0.005102051883895342,-0.0087901614520281,-0.005477239450933702,0.08158248200551554,-0.004063217485782644,-0.009646688157580297,-0.030134826872813658,-0.008486122856977474,0.028388844818445946
2011-02-11,0.038372995156126244,0.03267881286106533,0.015588497644003496,0.009415083357129983,0.04054303306997831,-0.24470670947172302,0.037316920345915605,-0.018218362099548635,-0.03780828753633969,-0.03780828753633969,0.027264909511859337
2011-02-18,0.008895453911521578,0.006023923775144269,-0.002641375049935668,0.014943697713523107,0.010373723350475927,0.046085365304235903,0.009567666259577834,-0.001103692762678854,-0.028968743019807786,-0.02288316010826863,0.05212290035210154
2011-02-25,-0.0323222332069828,-0.01565206774875616,-0.01819776045835475,-0.008219309010682463,-0.017372540154870997,0.1568424714929697,-0.021271757993254425,-0.01902688150478271,-0.0383489363670102,-0.06848376323982386,0.05135555807357717
2011-03-04,-0.015562058656711564,-0.002776839022197386,0.007804917669383293,0.009449472777576962,0.0009617460595983118,-0.008359505316090754,0.0032452262668645204,-0.02276181099963237,-0.042892385267093935,-0.08070067280343363,-0.02959334936975644
2011-03-11,-0.04062296312077729,0.0037007446137389266,-0.005847969882422532,-0.011623724294157756,-0.012851405053528886,0.052132396597472486,-0.01036422501296208,-0.010555498702959465,-0.052344191207374546,-0.08131293422718233,-0.04718980209953516
2011-03-18,-0.027511677877942287,-0.04109651157767402,-0.015391549306951191,0.009285117775679474,-0.01941628184335098,0.1964968394798663,-0.015553225050279451,-0.03486879887078942,-0.06818610857338125,-0.10653504494039145,-0.11502116779736893
2011-03-25,0.0327519053439862,0.03955619782995967,0.009263328142658622,-0.011713436891795548,0.026688818938628067,-0.31086191823077414,0.030075637508325315,0.03252962734469955,-0.012894670229049332,-0.05578705549614327,-0.09359534303248296
2011-04-01,0.020588999901970162,0.012804591814433941,0.03289292909789232,0.004168098354503491,0.014065631086665142,-0.02888900985213727,0.012695054611878476,-0.005479457003682686,-0.007818628529772553,-0.0601628197371471,-0.08304597984541573
2011-04-12,-0.03646274885028289,-0.006228653017484653,-0.005965892888606383,0.009146028406863571,-0.013791654312093726,-0.017976709092983878,-0.009183394287799018,0.006259805569237553,0.03330997591025442,-0.034876132663126835,-0.1033598959029507
2011-04-19,-0.08993923134177528,0.013084015695695506,-0.012160766322227623,0.0038067216105370782,-0.001172538375073806,-0.07658662323457843,0.0002584555542171074,-0.019295729567676112,-0.018515381002121245,-0.03141005123117058,-0.1121107240346042
2011-04-26,0.02141689286847459,0.018509617456423655,-0.011574908396076111,0.010060753742610562,0.02603291540081809,-0.013354729481381167,0.02643693614792575,0.040519739685634715,0.027483815687196156,0.019665187157423603,-0.06164774706975873
2011-05-04,0.005558640459581099,0.012562459996770414,-0.012330612457478018,0.0005458680954345541,5.9378896757777966e-05,0.08935604394888408,0.010127678744321855,-0.004976047394256611,0.016247962723701992,0.04955793863395641,-0.056977106306435044
2011-05-11,-0.0006347606882655121,-0.002123842465109327,0.007047071260501525,-0.0083417538543063,-0.0038967848819453366,-0.007640354533964722,-0.007379653197716607,-0.0272284474590192,0.008315244832358903,-0.010200136169762342,-0.06598719166590561
2011-05-18,-0.010589089753307412,0.005530393162515246,0.006141016597100091,-0.011499680889027308,-0.0010437013576218845,-0.04340645229995932,-0.005545819508938621,-0.020241565450493493,-0.052446060303769304,-0.024962244616573148,-0.08512506435372025
2011-05-25,-0.019324482546576593,-0.01590854897699323,0.004398296644473554,0.0063504020558620144,-0.015189214103936699,0.05046115527984929,-0.01326575745211045,-0.020458992198290726,-0.06792900510780342,-0.05168104238410143,-0.08655717504722826
2011-06-01,0.0113464978578377,-0.007119171513743083,-0.013994826984796482,0.0029456909916155682,-0.004493332088873814,0.06957852304102641,-0.008468419807277527,0.00987255264267306,-0.03082800500611116,-0.022512760173752255,-0.05392281140492283
2011-06-09,-0.017019980652480005,-0.01038029531893514,-0.006573667083127788,0.0030592290134200395,-0.019627677783881303,-0.029389417680815377,-0.013580662962869638,-0.01942608075656338,-0.030012520312181046,-0.08245858061595035,-0.06279339345852675
2011-06-16,-0.032172640910534955,-0.013251703506119483,0.003106171348775888,-0.01241717454274821,-0.016709819924488833,0.2461739956978919,-0.01352182117709333,0.0014596755136935258,-0.008093852600196794,-0.07602285770800021,-0.026464919074043802
2011-06-23,-0.04110347624487121,0.020986809973620346,-0.002484164735451877,-0.009446344558347919,0.01243381729649684,-0.16409881094681422,0.007369829188462518,0.026119768464943682,0.008153363222073828,-0.02267464178403733,-0.03287477795379967
2011-06-30,0.053042978872560376,0.03216435274057705,0.0017395630629257752,0.0016221615735828587,0.028525746253022177,-0.1550150588248056,0.029787596112155867,0.0541313282062279,0.08171077218486511,0.051698251872684065,0.026736007256110916
2011-07-07,0.0764299414496552,0.02833278965784025,0.008406527439879241,-0.004561225065596086,0.0243704700143752,-0.03511293886197864,0.024283206719733386,0.02918531690505599,0.10943641357622758,0.10134256097603078,0.049661518591929354
2011-07-14,-0.032842279766407856,-0.012831293345342054,-0.026066201105584774,0.010837851333072468,-0.033322768052753915,0.2654941574764189,-0.02244991351440717,-0.01126986767534044,0.07204677743594345,0.08020014065801728,0.05768738048426503
2011-07-21,0.13763731442457328,0.059438873766714195,-0.00786506654901764,0.010721650553131346,0.02633725196021075,-0.16932939850030193,0.022836646685133744,0.02333720807538997,0.04125265730510552,0.12296342948997063,0.04050484887402028
2011-07-28,0.0064864578668437645,-0.016907957524458617,-0.010626820445930996,0.0033652554168925874,-0.03262190518607255,0.3015378009745513,-0.038803931967377636,0.022804934157050205,0.034872274557099736,0.1443086881333273,0.0682858304253271
2011-08-04,-0.05625570106969224,-0.05844054188925529,0.01887089022101307,-0.006926381547824045,-0.08049962789187415,0.2878926652713445,-0.07253751320698143,-0.06636798530915788,-0.02022584307671771,0.051820934359225745,0.029146292575188415
2011-08-11,-0.02700994357197395,-0.02374580555304462,-0.02948175582230217,-0.0012925067194032303,-0.02312227123056232,0.20850759167678,-0.02134143293082502,-0.029339058089576486,-0.07290210924168417,-0.03164945193657864,0.02004879993610542
2011-08-18,-0.10741236070169391,-0.017546438931677066,-0.00482494252855048,0.016310187163973477,-0.027659341838655926,0.08993445107026243,-0.013800775560902423,-0.014567317346729336,-0.1102743607454637,-0.07540208618836397,0.025940474787666812
2011-08-25,0.0295849321724444,0.010625159421248753,0.01260002381132086,-0.01378827286410117,0.01619222131782827,-0.07063471541153543,0.014384812004868408,-0.004061753884625929,-0.04796812932093175,-0.06819397239764946,0.012006168260367822
2011-09-01,0.023677175780313142,0.02828327680022724,-0.007254857574848117,-0.005853194370101178,0.03820762659180321,-0.22276635887873253,0.0303643942846481,0.06461483900240639,0.04598576777105112,-0.026916341470633043,0.09604708801933759
2011-09-08,0.004609110117716142,-0.030278254585023312,0.00790006051354819,-0.013813061834327067,-0.015496143277766272,0.07563325171012059,-0.01735588806659827,0.000381485959969563,0.06093457107775002,-0.049339789667713685,0.09496889846561363
2011-09-16,0.021671647865313837,0.04577430479813849,-0.009852296443011888,-0.011151477980107127,0.025073027205759324,-0.10238643963103877,0.01870529742664928,0.0337489715500654,0.09874529651244135,0.0507771671915096,0.10259810155073534
2011-09-23,-0.03949440944633098,-0.02132525838576438,-0.0028701911419428683,-0.020546695227020795,-0.0676832373897005,0.28630927779196735,-0.06623525743975378,-0.0789985110822462,-0.04486805357221124,0.0011177141988398809,-0.030531737737738762
2011-09-30,-0.020124677992783724,0.03213431078773965,0.006121803553602589,0.007730502970184017,-0.004418288819922012,0.04061833741991938,0.013087658897573462,-0.00680682425849799,-0.052056363790678795,0.008878207287071227,-0.06652387890129274
2011-10-14,0.13872139577574671,0.08576682267481406,0.0018162952580116354,0.015157595003449431,0.07912444708013577,-0.41953003757556795,0.06484354737622944,0.09132105931016854,0.0055157239694243465,0.1042610204818657,0.036067048084216236
2011-10-21,-0.0020132589514920696,-0.047838006741725,-0.011471902633022779,0.007932552298908269,0.011101164421324583,0.10351745849756089,0.014011062657385054,-0.0040418807921454025,0.08047235425952515,0.035604300687313906,0.008687959216680863
2011-10-28,0.016210274368748223,0.0315404885489583,-0.006049466107935331,0.011410168371282337,0.03712966231886927,-0.2443600128522041,0.035138536591592384,-0.006649468009393367,0.08062971050862977,0.028573346717950976,-0.02076644294976271
2011-11-04,-0.006687428506493731,-0.005724542022799817,0.03142299562877682,-0.006281310493373549,-0.025104536278821143,0.2066196848693571,-0.020473699132443457,-0.027429857275306446,-0.038121206076845215,-0.03260548210742087,0.01817168508408873
2011-11-11,0.02027484736934726,0.009362991310577051,-0.014549925127705698,0.002243410924077871,0.008438399270385588,-0.003986716243821409,0.014122997712561869,0.024831988333170685,-0.009247336951529128,0.07122501730799602,0.0723427315068359
2011-11-18,-0.022390646265473713,-0.011486355673943294,-0.002727451525194269,-0.01682294398086165,-0.03888370463073798,0.06320607590379268,-0.029857949804892314,-0.054191707857428106,-0.05678957679956387,0.023840133709065903,0.03271834099613713
2011-11-25,-0.055080118846301485,-0.045163621067272786,0.010736795465150273,-0.0233767729835323,-0.04800611756504214,0.07435347772904732,-0.04902679458397152,-0.04032800387944757,-0.069687723403705,-0.10780892948055021,-0.0035479089986845125
2011-12-02,0.09702034710069274,0.06874433848737116,0.0030832501301203408,0.010314686601831768,0.07128425377518699,-0.2251763674636309,0.06777641483399677,0.03716097957792952,-0.05735873215894616,-0.06660606911047529,-0.03100176842316138
2011-12-09,0.011316215042605382,0.025507600897307192,-0.004499589773311996,0.0048624535983252115,0.008729906171028645,-0.04230686577597442,0.01362127979572847,0.018853663178550306,0.015686638877032255,-0.04110293792253161,-0.012529591204580637
2011-12-16,-0.002329677758504012,-0.0581445334997559,0.0023166033526349494,-0.008138722870109971,-0.028714824167367148,-0.0825414042750876,-0.026434920515423954,0.011605505122456172,0.067620147878936,-0.002067575524768994,-0.03467305763218986
2011-12-23,0.011405097968176126,0.006407493643989959,0.0033367587427584056,0.0026988835300025826,0.036760826344441,-0.15848281656639251,0.0354013041734742,0.0011531961596569218,0.0316123644606634,-0.025746367698282757,0.04547864960971326
2011-12-30,0.019953116722143616,-0.00472018678607089,-0.014973817917351973,-0.0030850336184666816,-0.006127815031347517,0.12115409591596737,-0.006237077346368025,-0.002692846570770957,0.010065854711342137,0.025752493588374392,0.049592627297440295
2012-01-10,-0.03587351669042782,-0.014075094652458375,-0.0006504911437330563,-0.003482077286682317,0.0270481802553153,-0.12308553060620397,0.019847466924945323,0.06991694937662096,0.06837729896550693,0.13599744684444293,0.028188517363892718
2012-01-17,0.008692107415048334,-0.007251426935872551,-0.00026031498259726504,-0.00967131804001986,0.0012298174227209913,0.07044179712078202,0.0015714865083609197,0.014796621270203314,0.08202072407605332,0.11363308853671672,0.047027019426241434
2012-01-31,-0.08024554483376756,0.06765864977155012,-0.007447607430237646,0.027723274126096764,0.01438200133310108,-0.13275948984594077,0.012012099052240544,0.044136258206355805,0.12884982885318008,0.13891568356452222,0.0978127456419906
2012-02-07,0.04493207091953488,0.0038865181456211317,0.006535970979785866,0.008464990534329253,0.026051874560241828,-0.0965970156529874,0.01923064573325739,0.027389833459848134,0.08632271293640725,0.15470001190191418,0.1526324363771452
2012-02-14,0.004915601551367832,-0.0019749995769249296,0.021653120757267885,-0.012979383831428548,0.0025578779863488776,0.10172786323533112,6.212028972996109e-06,0.00326136552462275,0.07478745719082669,0.15680818126688,0.13106181356859725
2012-02-21,0.006929508927668859,0.006068326993092121,0.01631398812001894,0.0053387695129734625,0.008633486613525143,-0.07159165408460577,0.006764466396509405,0.03858478597189574,0.06923598495636663,0.1980858138095467,0.2238383073979211
2012-02-28,0.007124374905182584,0.02345713946544148,0.009115378093798476,0.007766416306292545,0.00729233516955663,-0.01272492965597749,0.0030364882956082084,0.01358412843570811,0.0554302799322266,0.14175299286863385,0.2777504397130768
2012-03-06,-0.02195696150681803,-0.003643354750894723,0.005330701273823735,-0.011449661722588822,-0.021226777823538434,0.15016565821505568,-0.019094464800602395,-0.009933074449591128,0.04223583995801272,0.11702329714883941,0.23065638568555613
2012-03-13,0.020970027839063654,0.03251832122393239,0.024427203798956576,-0.0008274194533733903,0.03840124886976248,-0.34368554031904,0.03227582802331597,0.03472519052730583,0.03837624451342281,0.10761222946978943,0.24652791303431165
2012-03-20,0.025111832065471518,0.002303755659267104,0.010084119066626762,0.009505774999700733,0.006832153994822399,0.05136085967253301,-0.0005685469225209516,-0.02103386240052485,0.003758253677189849,0.05918853360941645,0.21388854551133063
2012-03-27,0.021133003918922366,0.014243246324231684,-0.006350749282002965,0.005723106089993102,0.0049680021555911225,0.0006416426270829945,0.0020889027283352846,0.01643191560696433,0.03012324373374531,0.07235908369175803,0.22916726495863804
2012-04-06,-0.022981601224779435,-0.008287945980507416,-0.0190528183181371,-0.005975424264548168,-0.010275476449318255,0.06877903635302429,-0.010480001561067098,-0.031233033898967477,-0.035834980692527996,0.0025412638208948124,0.20062707763044152
2012-04-13,-0.012284147583093485,-0.01307976269539246,-0.008736904157911063,0.00018924459920854897,-0.020099363925143443,0.15756656700866545,-0.016252939328389004,-0.022782920274340146,-0.03758403856634329,-0.03382578488915344,0.10792720797948041
2012-04-20,-0.04677014684950542,-0.015904912596223397,0.007142887512380014,0.016576865999830104,0.006017211174754067,-0.1142088679505413,0.013885693288191447,0.050936207418930124,-0.0030797467543774992,0.02704349697936781,0.14406679412820722
2012-04-27,0.031248453911316698,0.03548513421501731,-0.01545816967844793,0.008709403704870278,0.017851647190389563,-0.06637506894487277,0.015161632476926812,-0.013664820983832371,0.014488466160757607,-0.02134651453177039,0.08626571493801904
2012-05-08,-0.0035675084793482803,-0.02192982904884122,-0.004621830724382825,-0.00666422310912812,-0.028653101464573894,0.154675752036749,-0.022647410663205747,-0.04738403365379318,-0.010112647218695425,-0.04769668578503872,0.011491847824377732
2012-05-15,-0.0027452782030175094,-0.012184308579940684,0.0043725474126095065,-0.009705190025964483,-0.024541200007843322,0.14261078482380896,-0.023478542365987565,-0.003013469846001371,-0.06406232448362692,-0.06714207123800442,0.005217012453753611
2012-05-22,-0.017014889143331047,-0.01121620998865236,-0.0031212959981088417,-0.01460983165181462,-0.010599617992627763,0.022948138628971382,-0.010279857908820134,-0.015007803354606608,-0.06540530685440116,-0.05091684069364355,-0.04837557687274874
2012-05-29,-0.010810587151943274,-0.0018307536470567598,-0.005517255374754448,-0.00847273741942317,0.011921395976196791,-0.06667603531088195,0.0062096796902384455,-0.0067431081026883,-0.02476438130329628,-0.034877028521991704,-0.06870281341114515
2012-06-05,-0.041096093200235995,-0.03765418938862286,-0.009856031263301368,-0.01664339798287162,-0.03584909000827885,0.16004320932257876,-0.036650392534534504,-0.0363425938164359,-0.058093505273730806,-0.12215582975735773,-0.09511233277798992
2012-06-12,-0.009352718499596957,0.027884537588079183,0.010358859683701205,0.01247632460673398,0.029645652212050955,-0.1108681816051611,0.03610257779670256,0.027166689690683476,-0.01591901222844072,-0.08132431908284188,-0.10267083361461227
2012-06-19,0.028659850652832386,0.022263805939303438,-0.007569103879953687,0.010099159022417481,0.025204901551694192,-0.18386190050448503,0.02074204871631835,0.04701646688358485,0.03784056275783243,0.013076181454536151,-0.034620504330502566
2012-06-27,-0.02125500418997195,-0.03026281458088409,0.008825069882784753,-0.010099159022417481,-0.01942934832324461,0.056583953136914555,-0.016519162303266555,-0.01741460874017564,0.056768547834092686,-0.0013249574396381192,-0.06846702867764254
2012-07-04,0.03203025824406369,0.015067262100701306,0.002507209537022881,0.0017330470655518848,0.031171796570668597,-0.1548364333257588,0.02478028375260699,0.019367101111640306,0.048968959255049516,0.033049947026608795,-0.017866893667034756
2012-07-11,-0.028715875704145688,-0.05605118585854196,-0.0020052644894654748,-0.005853047743428652,-0.023989631256814192,0.07457947819559108,-0.026562181008829455,-0.04862763176512308,-0.046675139393658416,-0.008834576635825986,-0.04371160515781769
2012-07-18,0.016615627195338156,0.016064603534700517,-0.011482051575998575,0.009629656488846339,0.023086762402703798,-0.10505106184133828,0.023845229500492948,0.03849849619168744,0.009237965538204662,0.06600651337229735,-0.05614931638506038
2012-07-25,0.04582086370901495,0.014921316412155328,-0.008282939996347771,-0.010210395334011302,-0.025744134811542807,0.17963643693219877,-0.018187116371379375,-0.054669505752989345,-0.06479864132642499,-0.015829682071375473,-0.09715400115421735
2012-08-01,0.03980631965408499,0.021230029135423933,0.003448939996699707,0.002835967095709435,0.027461798047910158,-0.019843993198272347,0.023006335768458896,0.019918236576389692,0.003747227015087784,-0.04292791237857063,-0.02985173092403448
2012-08-08,0.01498176916439986,0.0237939144685404,0.00012751036038949337,0.007629953983911031,0.019501150872304862,-0.2131723325144308,0.0156489480463744,0.030802592069042234,-0.003948677107557419,0.005289288430647243,0.003964330991009124
2012-08-15,0.03865280585540809,-0.003170367215291847,0.006861526284914987,0.0014042256727553326,0.002357760864298619,-0.04608494928041207,-0.0008245882651340963,-0.005282045242635203,0.04543878340279672,-0.019359857923628265,0.01369008910298053
2012-08-22,0.014337829100865562,-0.005813238775340679,-0.005205369463279652,0.012864970361979089,0.005647367635220668,0.03228256125261497,0.0006059791646606527,0.011195384950046794,0.036715931776453825,0.04046315879154161,0.03162858215571562
2012-08-29,0.01586623339044868,-0.011062229873894047,0.0015263294746485911,-0.0033429026053317656,-0.0021246617387848943,0.12137976577888487,-0.004968001377825715,0.0035953478443322417,0.009508687551743833,0.005560010444186414,0.07156652381648376
2012-09-05,-0.01065233341946703,-0.00020506384404228584,-0.0035650661644961446,0.00453858570300808,-0.0050107961114802535,0.03908543481790039,-0.004588047945849993,-0.008519038908505028,0.006271693885874008,0.05171047728867073,0.03588079521729526
2012-09-12,0.014815077152137146,0.043787245364026894,-0.007425459799955014,0.012934850882356241,0.023325001112712407,-0.11581203684851227,0.02167340377149074,0.012751516844683675,0.007827825780510889,0.044543757556964714,0.001615845178394082
2012-09-19,0.051647895915386766,0.012969461270744276,0.006787501245621996,0.00692943439701027,0.016903988566298267,-0.12956098495426271,0.01817947448810564,0.00879811350007298,0.013030591436251626,0.02253927898799546,0.027828567418642702
2012-09-26,0.03506193394613,-0.011841375148050837,-0.008073344292790274,-0.003273123193899774,-0.019161923655244273,0.19152499234186582,-0.012185481922358576,-0.028980943135444193,-0.007431312790687539,-0.0011596189048135308,-0.020519476828441796
2012-10-10,-0.011882510972192062,0.008882003964807872,0.005645383225288292,-0.010259051024914978,-0.000530378116192054,-0.03142252480657026,-0.005122873189803201,-0.040076339438329,-0.060259169073700214,-0.052431343293189325,-0.011968184501647716
